trial,primeIter,primeCorrect,primeTime,primeDepth,stimDepth,extraDepth,driveFrames,nearToFar,diopters,direction,size,intensity,extraLatency,mainLatency,totalLatency,responseTime,correct,caseLabel,caseTrial,trialsAtStep,stepCorrect,expected,w,direction,stepsize,stepChange
28,4,True,1.7930795999709517,800.0,50.0,33.0,15,False,2,start,0.16666666666666666,12,0.270637399982661,0.25330640003085136,0.5239438000135124,3.7907195000443608,False,near-240,4,1,0,0.625,0.5,start,16,0
29,2,True,1.0964066000888124,800.0,100.0,50.0,0,False,1,start,0.16666666666666666,0,0,0.0435118000023067,0.0435118000023067,3.1444756999844685,False,near-rnd2,5,1,0,0.625,0.5,start,16,0
30,3,True,1.961939200060442,800.0,50.0,33.0,5,False,2,start,0.16666666666666666,0,0.10952669999096543,0.05430919991340488,0.1638358999043703,8.594425200019032,False,near-080,5,1,0,0.625,0.5,start,16,0
31,1,True,2.5963462999789044,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,20,0,0.3532696000766009,0.3532696000766009,1.7075304000172764,False,near-000,5,1,0,0.625,0.5,up,8,0
32,2,True,3.2848889000015333,800.0,800.0,50.0,0,False,0,start,0.16666666666666666,0,0,0.03515499993227422,0.03515499993227422,6.926270099938847,False,near-rndm,5,1,0,0.625,0.5,start,16,0
33,1,True,2.1064475000603124,800.0,33.0,50.0,0,False,3,up,0.16666666666666666,36,0,0.5953893999103457,0.5953893999103457,1.3854747000150383,False,near-rnd3,5,2,1,1.25,1,up,8,0
34,1,True,2.924614999908954,800.0,50.0,33.0,15,False,2,up,0.16666666666666666,20,0.25441199995111674,0.35947369993664324,0.61388569988776,0.6281956000020728,True,near-240,5,1,1,0.625,0.5,up,8,0
35,2,True,5.016594200045802,800.0,50.0,33.0,10,False,2,up,0.16666666666666666,20,0.17806440009735525,0.3711253000656143,0.5491897001629695,0.489962000050582,True,near-160,5,1,1,0.625,0.5,up,8,0
36,2,True,1.3140348000451922,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,20,0,0.37610449991188943,0.37610449991188943,1.3373547999653965,True,near-000,6,2,1,1.25,1,up,8,0
37,2,True,1.5318075999384746,800.0,50.0,33.0,5,False,2,up,0.16666666666666666,8,0.0996124999364838,0.18573809997178614,0.28535059990826994,2.135095899924636,False,near-080,6,1,0,0.625,0.5,up,8,0
38,4,True,1.1776258000172675,800.0,50.0,33.0,10,False,2,up,0.16666666666666666,20,0.18076150002889335,0.39559720002580434,0.5763587000546977,0.5747441999847069,True,near-160,6,2,2,1.25,1,up,8,0
39,2,True,2.306020400021225,800.0,50.0,33.0,15,False,2,up,0.16666666666666666,20,0.2603027999866754,0.3735643000109121,0.6338670999975875,0.5608975000213832,True,near-240,6,2,2,1.25,1,up,8,0
40,2,True,1.122271699947305,800.0,100.0,50.0,0,False,1,up,0.16666666666666666,8,0,0.18943799997214228,0.18943799997214228,0.9828424999723211,False,near-rnd2,6,1,0,0.625,0.5,up,8,0
41,2,True,1.0702030000975356,800.0,33.0,50.0,0,False,3,up,0.16666666666666666,36,0,0.6051385999890044,0.6051385999890044,0.9422724000178277,False,near-rnd3,6,3,1,1.875,1,up,8,0
42,2,True,3.871562400017865,800.0,800.0,50.0,0,False,0,up,0.16666666666666666,8,0,0.16961999994236976,0.16961999994236976,2.4930012999102473,False,near-rndm,6,1,0,0.625,0.5,up,8,0
43,1,True,1.347568300087005,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,20,0,0.3586280000163242,0.3586280000163242,3.003161499975249,True,near-000,7,3,2,1.875,1,up,8,0
44,2,True,1.2957255000947043,800.0,50.0,33.0,5,False,2,up,0.16666666666666666,8,0.09381989995017648,0.18798020004760474,0.2818000999977812,1.3791773000266403,True,near-080,7,2,1,1.25,1,up,8,0
45,1,True,1.6972797000780702,800.0,50.0,33.0,10,False,2,up,0.16666666666666666,20,0.16936990001704544,0.36230679997242987,0.5316766999894753,0.5305441999807954,True,near-160,7,3,3,1.875,1,up,8,0
46,3,True,1.3959572999738157,800.0,100.0,50.0,0,False,1,up,0.16666666666666666,8,0,0.19868739997036755,0.19868739997036755,0.9503092999802902,True,near-rnd2,7,2,1,1.25,1,up,8,0
47,1,True,3.9507668999722227,800.0,800.0,50.0,0,False,0,up,0.16666666666666666,8,0,0.16044710006099194,0.16044710006099194,1.0355592999840155,False,near-rndm,7,2,0,1.25,1,up,8,0
48,1,True,1.7765967999584973,800.0,50.0,33.0,15,False,2,up,0.16666666666666666,20,0.25865109998267144,0.36631349998060614,0.6249645999632776,0.5218041999032721,True,near-240,7,3,3,1.875,1,up,8,0
49,2,True,1.119107099948451,800.0,33.0,50.0,0,False,3,up,0.16666666666666666,36,0,0.613975299987942,0.613975299987942,0.8480528000509366,False,near-rnd3,7,4,1,2.5,1,up,8,0
50,3,True,5.10995469999034,800.0,50.0,33.0,10,False,2,down,0.16666666666666666,16,0.1907704999903217,0.31807979999575764,0.5088502999860793,1.7442611999576911,False,near-160,8,1,0,0.625,1,down,4,0
51,2,True,7.82887229998596,800.0,100.0,50.0,0,False,1,up,0.16666666666666666,8,0,0.18570559995714575,0.18570559995714575,1.9490332999266684,False,near-rnd2,8,3,1,1.875,1,up,8,0
52,1,True,1.6406438000267372,800.0,33.0,50.0,0,False,3,up,0.16666666666666666,44,0,0.730528200045228,0.730528200045228,0.5735071999952197,True,near-rnd3,8,1,1,0.625,1,up,8,0
53,1,True,2.9535206999862567,800.0,50.0,33.0,5,False,2,up,0.16666666666666666,8,0.08869980007875711,0.17261869995854795,0.26131850003730506,2.778413000050932,True,near-080,8,3,2,1.875,1,up,8,0
54,1,True,1.8297920000040904,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,20,0,0.36325030005536973,0.36325030005536973,1.3985919000115246,False,near-000,8,4,2,2.5,1,up,8,0
55,2,True,3.1238657999783754,800.0,50.0,33.0,15,False,2,down,0.16666666666666666,16,0.26043060002848506,0.3168671999592334,0.5772977999877185,1.2383444999577478,True,near-240,8,1,1,0.625,1,down,4,0
56,1,True,4.012345499941148,800.0,800.0,50.0,0,False,0,up,0.16666666666666666,16,0,0.2808105000294745,0.2808105000294745,0.8629364999942482,True,near-rndm,8,1,1,0.625,1,up,8,0
57,2,True,1.340616500005126,800.0,33.0,50.0,0,False,3,up,0.16666666666666666,44,0,0.7347943000495434,0.7347943000495434,0.6347225999925286,True,near-rnd3,9,2,2,1.25,1,up,8,0
58,1,True,4.290556800086051,800.0,50.0,33.0,5,False,2,up,0.16666666666666666,8,0.08770699996966869,0.17691289994399995,0.26461989991366863,0.85059479996562,False,near-080,9,4,2,2.5,1,up,8,0
59,1,True,1.7653199000051245,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,20,0,0.3575099000008777,0.3575099000008777,1.3505387000041083,False,near-000,9,5,2,3.125,1,up,8,0
60,1,True,5.103623699978925,800.0,50.0,33.0,15,False,2,down,0.16666666666666666,16,0.2518358000088483,0.302788499975577,0.5546242999844253,0.4781121000414714,True,near-240,9,2,2,1.25,1,down,4,0
61,1,True,3.776036199997179,800.0,50.0,33.0,10,False,2,down,0.16666666666666666,16,0.17389600002206862,0.30032839998602867,0.4742244000080973,0.5551325000124052,True,near-160,9,2,1,1.25,1,down,4,0
62,1,True,3.033057800028473,800.0,100.0,50.0,0,False,1,up,0.16666666666666666,8,0,0.1652646999573335,0.1652646999573335,0.7993507999926805,False,near-rnd2,9,4,1,2.5,1,up,8,0
63,4,True,1.868056800100021,800.0,800.0,50.0,0,False,0,up,0.16666666666666666,16,0,0.3250533000100404,0.3250533000100404,0.7129448000341654,True,near-rndm,9,2,2,1.25,1,up,8,0
64,4,True,1.357733300072141,800.0,50.0,33.0,15,False,2,down,0.16666666666666666,16,0.2702541999751702,0.353872700012289,0.6241268999874592,0.7439651999156922,True,near-240,10,3,3,1.875,1,down,4,0
65,3,True,1.339245400042273,800.0,100.0,50.0,0,False,1,up,0.16666666666666666,16,0,0.3144764999160543,0.3144764999160543,0.8761814000317827,False,near-rnd2,10,1,0,0.625,1,up,8,0
66,1,True,1.1082148000132293,800.0,50.0,33.0,5,False,2,up,0.16666666666666666,8,0.08856299996841699,0.16848019999451935,0.25704319996293634,1.413877599989064,False,near-080,10,5,2,3.125,1,up,8,0
