trial,primeIter,primeCorrect,primeTime,primeDepth,stimDepth,extraDepth,driveFrames,nearToFar,diopters,direction,size,intensity,extraLatency,mainLatency,totalLatency,responseTime,correct,caseLabel,caseTrial,trialsAtStep,stepCorrect,expected,w,direction,stepsize,stepChange
1,1,True,4.433185800095089,800.0,33.0,50.0,0,False,3,start,0.16666666666666666,60,0,0.979702900047414,0.979702900047414,0.4937962000258267,True,near-rnd3,1,1,1,0.625,0.5,start,16,0
2,1,True,2.405470500001684,800.0,800.0,50.0,0,False,0,start,0.16666666666666666,60,0,0.9875069999834523,0.9875069999834523,3.737951199989766,True,near-rndm,1,1,1,0.625,0.5,start,16,0
3,2,True,1.2045018000062555,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,60,0,1.0185492999153212,1.0185492999153212,0.3514384999871254,True,near-000,1,1,1,0.625,0.5,start,16,0
4,4,True,0.8938092000316828,800.0,50.0,33.0,15,False,2,start,0.16666666666666666,60,0.2643131000222638,1.0367810000898317,1.3010941001120955,0.40544690005481243,True,near-240,1,1,1,0.625,0.5,start,16,0
5,3,True,0.9192620000103489,800.0,100.0,50.0,0,False,1,start,0.16666666666666666,60,0,1.0309690999565646,1.0309690999565646,0.13369689998216927,True,near-rnd2,1,1,1,0.625,0.5,start,16,0
6,1,True,2.0822325000772253,800.0,50.0,33.0,5,False,2,start,0.16666666666666666,60,0.0918150000507012,1.0076806000433862,1.0994956000940874,1.9342682000715286,False,near-080,1,1,0,0.625,0.5,start,16,0
7,3,True,0.8663304999936372,800.0,50.0,33.0,10,False,2,start,0.16666666666666666,60,0.18146330001764,1.0310780999716371,1.2125413999892771,1.5409659000579268,True,near-160,1,1,1,0.625,0.5,start,16,0
8,1,True,1.661966299987398,800.0,50.0,33.0,15,False,2,start,0.16666666666666666,44,0.25035620003473014,0.7477759999455884,0.9981321999803185,0.9241462999489158,True,near-240,2,1,1,0.625,1.0,start,16,0
9,1,True,1.7392005999572575,800.0,50.0,33.0,10,False,2,start,0.16666666666666666,44,0.16668750008102506,0.748121100012213,0.9148086000932381,0.49179709993768483,True,near-160,2,1,1,0.625,1.0,start,16,0
10,2,True,1.2253306000493467,800.0,33.0,50.0,0,False,3,start,0.16666666666666666,44,0,0.7728943000547588,0.7728943000547588,0.8896463999990374,True,near-rnd3,2,1,1,0.625,1.0,start,16,0
