trial,primeIter,primeCorrect,primeTime,primeDepth,stimDepth,extraDepth,driveFrames,nearToFar,diopters,direction,size,intensity,extraLatency,mainLatency,totalLatency,responseTime,correct,caseLabel,caseTrial,trialsAtStep,stepCorrect,expected,w,direction,stepsize,stepChange
1,1,True,1.7733075999421999,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,60,0,0.9950269999681041,0.9950269999681041,0.3247394000645727,True,near-000,1,1,1,0.625,0.5,start,16,0
2,3,True,1.08947700005956,800.0,50.0,33.0,10,False,2,start,0.16666666666666666,60,0.18273469991981983,1.0209329000208527,1.2036675999406725,0.05545460002031177,True,near-160,1,1,1,0.625,0.5,start,16,0
3,2,True,1.0014890999300405,800.0,100.0,50.0,0,False,1,start,0.16666666666666666,60,0,1.0164745999500155,1.0164745999500155,0.13543769996613264,True,near-rnd2,1,1,1,0.625,0.5,start,16,0
4,3,True,1.5391607000492513,800.0,33.0,50.0,0,False,3,start,0.16666666666666666,60,0,1.0002248000819236,1.0002248000819236,0.5255219000391662,True,near-rnd3,1,1,1,0.625,0.5,start,16,0
5,2,True,1.2280740999849513,800.0,800.0,50.0,0,False,0,start,0.16666666666666666,60,0,0.9970451999688521,0.9970451999688521,0.4782427999889478,True,near-rndm,1,1,1,0.625,0.5,start,16,0
6,2,True,0.9048802999313921,800.0,50.0,33.0,15,False,2,start,0.16666666666666666,60,0.25538839993532747,1.0226281000068411,1.2780164999421686,0.4353605000069365,True,near-240,1,1,1,0.625,0.5,start,16,0
7,3,True,1.1802740000421181,800.0,50.0,33.0,5,False,2,start,0.16666666666666666,60,0.11163169995415956,1.0260100000305101,1.1376416999846697,0.3478057000320405,True,near-080,1,1,1,0.625,0.5,start,16,0
8,1,True,1.2132340000243858,800.0,50.0,33.0,5,False,2,start,0.16666666666666666,44,0.08777640003245324,0.751479999977164,0.8392564000096172,0.5140982000157237,True,near-080,2,1,1,0.625,1.0,start,16,0
9,1,True,1.6067102000815794,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,44,0,0.7412275999085978,0.7412275999085978,0.4773501999443397,True,near-000,2,1,1,0.625,1.0,start,16,0
10,1,True,1.959448500070721,800.0,100.0,50.0,0,False,1,start,0.16666666666666666,44,0,0.7525978999910876,0.7525978999910876,0.446529500070028,True,near-rnd2,2,1,1,0.625,1.0,start,16,0
11,2,True,1.4545669000362977,800.0,50.0,33.0,15,False,2,start,0.16666666666666666,44,0.2545729000121355,0.7664745999500155,1.021047499962151,0.36392299993894994,True,near-240,2,1,1,0.625,1.0,start,16,0
12,2,True,1.031307699973695,800.0,800.0,50.0,0,False,0,start,0.16666666666666666,44,0,0.7410705999936908,0.7410705999936908,0.47061680001206696,True,near-rndm,2,1,1,0.625,1.0,start,16,0
13,1,True,1.3320512999780476,800.0,33.0,50.0,0,False,3,start,0.16666666666666666,44,0,0.7298993000295013,0.7298993000295013,1.0599762999918312,True,near-rnd3,2,1,1,0.625,1.0,start,16,0
14,3,True,1.612813499988988,800.0,50.0,33.0,10,False,2,start,0.16666666666666666,44,0.18794049997814,0.7616523000178859,0.9495927999960259,0.43837729992810637,True,near-160,2,1,1,0.625,1.0,start,16,0
15,1,True,1.192839700030163,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,28,0,0.4909103000536561,0.4909103000536561,0.8601853000000119,True,near-000,3,1,1,0.625,1.0,start,16,0
16,2,True,1.2215768999885768,800.0,50.0,33.0,15,False,2,start,0.16666666666666666,28,0.25191250001080334,0.5106859999941662,0.7625985000049695,0.4272548999870196,True,near-240,3,1,1,0.625,1.0,start,16,0
17,1,True,1.1007202999899164,800.0,100.0,50.0,0,False,1,start,0.16666666666666666,28,0,0.48948930006008595,0.48948930006008595,0.533670499920845,True,near-rnd2,3,1,1,0.625,1.0,start,16,0
18,1,True,1.304589599953033,800.0,50.0,33.0,10,False,2,start,0.16666666666666666,28,0.17108030000235885,0.4936929999385029,0.6647732999408618,0.5088835000060499,True,near-160,3,1,1,0.625,1.0,start,16,0
19,2,True,0.9985172000015154,800.0,33.0,50.0,0,False,3,start,0.16666666666666666,28,0,0.4762548999860883,0.4762548999860883,0.7669644999550655,True,near-rnd3,3,1,1,0.625,1.0,start,16,0
20,2,True,1.0421931999735534,800.0,50.0,33.0,5,False,2,start,0.16666666666666666,28,0.10025670006871223,0.4993928000330925,0.5996495001018047,0.4851388999959454,True,near-080,3,1,1,0.625,1.0,start,16,0
21,2,True,1.327208000002429,800.0,800.0,50.0,0,False,0,start,0.16666666666666666,28,0,0.48738479998428375,0.48738479998428375,0.8366821999661624,True,near-rndm,3,1,1,0.625,1.0,start,16,0
22,4,True,1.0422942000441253,800.0,100.0,50.0,0,False,1,start,0.16666666666666666,12,0,0.27064500004053116,0.27064500004053116,0.9753304000478238,False,near-rnd2,4,1,0,0.625,0.5,start,16,0
23,4,True,1.1193154000211507,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,12,0,0.2507417000597343,0.2507417000597343,1.1553364999126643,True,near-000,4,1,1,0.625,0.5,start,16,0
24,3,True,0.9936548999976367,800.0,50.0,33.0,15,False,2,start,0.16666666666666666,12,0.2690465999767184,0.25625979993492365,0.5253063999116421,0.7747357999905944,True,near-240,4,1,1,0.625,0.5,start,16,0
25,1,True,2.62711850006599,800.0,33.0,50.0,0,False,3,start,0.16666666666666666,12,0,0.21838059998117387,0.21838059998117387,1.7051030999282375,False,near-rnd3,4,1,0,0.625,0.5,start,16,0
26,3,True,1.1089424999663606,800.0,50.0,33.0,5,False,2,start,0.16666666666666666,12,0.10921809996943921,0.2599828999955207,0.3692009999649599,1.510482299956493,True,near-080,4,1,1,0.625,0.5,start,16,0
27,2,True,1.4382829000242054,800.0,50.0,33.0,10,False,2,start,0.16666666666666666,12,0.17951849999371916,0.2434404999949038,0.42295899998862296,1.6598328000400215,False,near-160,4,1,0,0.625,0.5,start,16,0
