trial,primeIter,primeCorrect,primeTime,primeDepth,stimDepth,extraDepth,driveFrames,nearToFar,diopters,direction,size,intensity,extraLatency,mainLatency,totalLatency,responseTime,correct,caseLabel,caseTrial,trialsAtStep,stepCorrect,expected,w,direction,stepsize,stepChange
1,1,True,61.17131290002726,800.0,50.0,33.0,15,False,2,start,0.16666666666666666,60,0.25238530000206083,1.089759900001809,1.3421452000038698,0.3476892999606207,True,near-240,1,1,1,0.625,0.5,start,16,0
2,1,True,5.374224800034426,800.0,33.0,50.0,0,False,3,start,0.16666666666666666,60,0,0.9770627999678254,0.9770627999678254,0.4723408999852836,True,near-rnd3,1,1,1,0.625,0.5,start,16,0
3,4,True,1.1198714000638574,800.0,50.0,33.0,5,False,2,start,0.16666666666666666,60,0.11603330005891621,1.0255322000011802,1.1415655000600964,0.4792955000884831,True,near-080,1,1,1,0.625,0.5,start,16,0
4,1,True,2.0248492000391707,800.0,50.0,33.0,10,False,2,start,0.16666666666666666,60,0.17429220001213253,1.002591000054963,1.1768832000670955,0.22619749989826232,True,near-160,1,1,1,0.625,0.5,start,16,0
5,3,True,1.1397756000515074,800.0,100.0,50.0,0,False,1,start,0.16666666666666666,60,0,1.0285832999506965,1.0285832999506965,0.25781989993993193,True,near-rnd2,1,1,1,0.625,0.5,start,16,0
6,3,True,2.7277258000103757,800.0,800.0,50.0,0,False,0,start,0.16666666666666666,60,0,1.0148907999973744,1.0148907999973744,0.4158753000665456,True,near-rndm,1,1,1,0.625,0.5,start,16,0
7,4,True,1.1200030000181869,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,60,0,1.0325607999693602,1.0325607999693602,0.4598550999071449,True,near-000,1,1,1,0.625,0.5,start,16,0
8,1,True,5.660776299890131,800.0,50.0,33.0,10,False,2,start,0.16666666666666666,44,0.17417859996203333,0.88862290000543,1.0628014999674633,0.32184999994933605,True,near-160,2,1,1,0.625,1.0,start,16,0
9,3,True,1.439988899976015,800.0,50.0,33.0,15,False,2,start,0.16666666666666666,44,0.2683063999284059,0.7666128999553621,1.034919299883768,0.3758372999727726,True,near-240,2,1,1,0.625,1.0,start,16,0
10,3,True,1.171253600041382,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,44,0,0.7580393000971526,0.7580393000971526,0.4252858000108972,True,near-000,2,1,1,0.625,1.0,start,16,0
11,2,True,2.464480599970557,800.0,50.0,33.0,5,False,2,start,0.16666666666666666,44,0.10101800004485995,0.7568526999093592,0.8578706999542192,0.431448100018315,True,near-080,2,1,1,0.625,1.0,start,16,0
12,1,True,1.6006545000709593,800.0,100.0,50.0,0,False,1,start,0.16666666666666666,44,0,0.7418862999184057,0.7418862999184057,0.4748966000042856,True,near-rnd2,2,1,1,0.625,1.0,start,16,0
13,1,True,5.287947800010443,800.0,800.0,50.0,0,False,0,start,0.16666666666666666,44,0,0.7371612000279129,0.7371612000279129,0.5871868000831455,True,near-rndm,2,1,1,0.625,1.0,start,16,0
14,4,True,2.262505500111729,800.0,33.0,50.0,0,False,3,start,0.16666666666666666,44,0,0.7452315000118688,0.7452315000118688,0.5802726000547409,True,near-rnd3,2,1,1,0.625,1.0,start,16,0
15,2,True,1.5953663000836968,800.0,800.0,50.0,0,False,0,start,0.16666666666666666,28,0,0.49317470006644726,0.49317470006644726,0.5081449000863358,True,near-rndm,3,1,1,0.625,1.0,start,16,0
