trial,primeIter,primeCorrect,primeTime,primeDepth,stimDepth,extraDepth,driveFrames,nearToFar,diopters,direction,size,intensity,extraLatency,mainLatency,totalLatency,responseTime,correct,caseLabel,caseTrial,trialsAtStep,stepCorrect,expected,w,direction,stepsize,stepChange
1,2,True,1.1873444999800995,800.0,100.0,50.0,0,False,1,start,0.16666666666666666,60,0,1.00356300000567,1.00356300000567,0.2190780999371782,True,near-rnd2,1,1,1,0.625,0.5,start,16,0
2,1,True,1.2579937999835238,800.0,50.0,33.0,10,False,2,start,0.16666666666666666,60,0.17184690001886338,1.0096168000018224,1.1814637000206858,0.23243939992971718,True,near-160,1,1,1,0.625,0.5,start,16,0
3,2,True,1.4376135000493377,800.0,33.0,50.0,0,False,3,start,0.16666666666666666,60,0,0.9988522999919951,0.9988522999919951,0.4410723999608308,True,near-rnd3,1,1,1,0.625,0.5,start,16,0
4,1,True,1.801777100074105,800.0,800.0,50.0,0,False,0,start,0.16666666666666666,60,0,0.9865490000229329,0.9865490000229329,0.2973304999759421,True,near-rndm,1,1,1,0.625,0.5,start,16,0
5,2,True,1.3604724999750033,800.0,50.0,33.0,15,False,2,start,0.16666666666666666,60,0.2510746999178082,1.0103643999900669,1.261439099907875,0.2359766000881791,True,near-240,1,1,1,0.625,0.5,start,16,0
6,2,True,2.5112379000056535,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,60,0,1.0101268999278545,1.0101268999278545,0.33089169999584556,True,near-000,1,1,1,0.625,0.5,start,16,0
7,1,True,1.484072000021115,800.0,50.0,33.0,5,False,2,start,0.16666666666666666,60,0.0886434999993071,1.0016755000688136,1.0903190000681207,0.31086879991926253,True,near-080,1,1,1,0.625,0.5,start,16,0
8,1,True,1.7967085000127554,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,44,0,0.739019799977541,0.739019799977541,0.46123179991263896,True,near-000,2,1,1,0.625,1.0,start,16,0
9,4,True,1.0397103000432253,800.0,100.0,50.0,0,False,1,start,0.16666666666666666,44,0,0.7966140999924392,0.7966140999924392,0.422893000068143,True,near-rnd2,2,1,1,0.625,1.0,start,16,0
10,1,True,1.2976887999102473,800.0,800.0,50.0,0,False,0,start,0.16666666666666666,44,0,0.7347109999973327,0.7347109999973327,0.5027541999006644,True,near-rndm,2,1,1,0.625,1.0,start,16,0
11,2,True,1.1240083000157028,800.0,50.0,33.0,5,False,2,start,0.16666666666666666,44,0.0974132000701502,0.764234000002034,0.8616472000721842,0.39415259996894747,True,near-080,2,1,1,0.625,1.0,start,16,0
12,1,True,1.5483178000431508,800.0,50.0,33.0,10,False,2,start,0.16666666666666666,44,0.17116620007436723,0.7491434999974445,0.9203097000718117,0.3944484000094235,True,near-160,2,1,1,0.625,1.0,start,16,0
13,3,True,1.3765668999403715,800.0,50.0,33.0,15,False,2,start,0.16666666666666666,44,0.2707038000226021,0.760790100088343,1.031493900110945,0.38586310006212443,True,near-240,2,1,1,0.625,1.0,start,16,0
14,2,True,1.4106626000721008,800.0,33.0,50.0,0,False,3,start,0.16666666666666666,44,0,0.7324817999033257,0.7324817999033257,0.8156996000325307,False,near-rnd3,2,1,0,0.625,1.0,start,16,0
15,2,True,0.9238544000545517,800.0,800.0,50.0,0,False,0,start,0.16666666666666666,28,0,0.4882874999893829,0.4882874999893829,0.41316769993864,True,near-rndm,3,1,1,0.625,1.0,start,16,0
16,2,True,1.2355978999985382,800.0,33.0,50.0,0,False,3,start,0.16666666666666666,44,0,0.7358741000061855,0.7358741000061855,0.6492227999260649,True,near-rnd3,3,2,1,1.25,1.0,start,16,0
17,4,True,1.8310191000346094,800.0,50.0,33.0,15,False,2,start,0.16666666666666666,28,0.2637538000708446,0.5133462999947369,0.7771001000655815,0.6143266999861225,True,near-240,3,1,1,0.625,1.0,start,16,0
18,1,True,1.4285436000209302,800.0,100.0,50.0,0,False,1,start,0.16666666666666666,28,0,0.4847253999905661,0.4847253999905661,0.8981918001081795,True,near-rnd2,3,1,1,0.625,1.0,start,16,0
19,4,True,0.8017360999947414,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,28,0,0.5235013000201434,0.5235013000201434,0.8199445999925956,False,near-000,3,1,0,0.625,1.0,start,16,0
20,1,True,1.6924136000452563,800.0,50.0,33.0,10,False,2,start,0.16666666666666666,28,0.1680814001010731,0.4985103999497369,0.66659180005081,0.5030700999777764,True,near-160,3,1,1,0.625,1.0,start,16,0
21,3,True,1.0325040000025183,800.0,50.0,33.0,5,False,2,start,0.16666666666666666,28,0.09844329999759793,0.5116122000617906,0.6100555000593886,0.6229995000176132,True,near-080,3,1,1,0.625,1.0,start,16,0
22,4,True,1.3284101000754163,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,36,0,0.6466964000137523,0.6466964000137523,1.0650210999883711,True,near-000,4,1,1,0.625,0.5,up,8,0
23,2,True,2.859377900022082,800.0,800.0,50.0,0,False,0,start,0.16666666666666666,12,0,0.2355505001032725,0.2355505001032725,0.9975734000327066,True,near-rndm,4,1,1,0.625,0.5,start,16,0
24,3,True,1.1659297998994589,800.0,33.0,50.0,0,False,3,start,0.16666666666666666,28,0,0.49507410009391606,0.49507410009391606,1.2220591000514105,False,near-rnd3,4,1,0,0.625,0.5,start,16,0
25,1,True,1.643503800034523,800.0,50.0,33.0,5,False,2,start,0.16666666666666666,12,0.08858119999058545,0.23001629998907447,0.3185974999796599,1.1405839999206364,False,near-080,4,1,0,0.625,0.5,start,16,0
26,2,True,1.3471583999926224,800.0,50.0,33.0,15,False,2,start,0.16666666666666666,12,0.25380039995070547,0.23341660003643483,0.4872169999871403,1.0507917000213638,True,near-240,4,1,1,0.625,0.5,start,16,0
27,4,True,1.3843909000279382,800.0,100.0,50.0,0,False,1,start,0.16666666666666666,12,0,0.25160720001440495,0.25160720001440495,1.0571089000441134,False,near-rnd2,4,1,0,0.625,0.5,start,16,0
28,2,True,1.6206343999365345,800.0,50.0,33.0,10,False,2,start,0.16666666666666666,12,0.17839949997141957,0.2552386000752449,0.4336381000466645,1.0935633999761194,False,near-160,4,1,0,0.625,0.5,start,16,0
29,2,True,1.3534257999854162,800.0,50.0,33.0,15,False,2,start,0.16666666666666666,0,0.259004499996081,0.04756829992402345,0.30657279992010444,1.6781983999535441,False,near-240,5,1,0,0.625,0.5,start,16,0
30,3,True,1.35945550003089,800.0,100.0,50.0,0,False,1,up,0.16666666666666666,20,0,0.39432900003157556,0.39432900003157556,0.9318467000266537,False,near-rnd2,5,1,0,0.625,0.5,up,8,0
31,3,True,1.4801111000124365,800.0,50.0,33.0,5,False,2,up,0.16666666666666666,20,0.10013989999424666,0.3920859000645578,0.49222580005880445,1.1799319999990985,False,near-080,5,1,0,0.625,0.5,up,8,0
32,1,True,1.3893582000164315,800.0,800.0,50.0,0,False,0,start,0.16666666666666666,0,0,0.026073000044561923,0.026073000044561923,0.9302155000623316,False,near-rndm,5,1,0,0.625,0.5,start,16,0
33,1,True,1.122723100008443,800.0,33.0,50.0,0,False,3,up,0.16666666666666666,36,0,0.5990263000130653,0.5990263000130653,0.7261509000090882,False,near-rnd3,5,1,0,0.625,0.5,up,8,0
34,1,True,1.7339414999587461,800.0,50.0,33.0,10,False,2,up,0.16666666666666666,20,0.17725680000148714,0.35392509994562715,0.5311818999471143,0.7813156000338495,True,near-160,5,1,1,0.625,0.5,up,8,0
35,4,True,1.8382247000699863,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,36,0,0.6365529000759125,0.6365529000759125,0.6308750999160111,True,near-000,5,2,2,1.25,1,up,8,0
36,1,True,2.882901000091806,800.0,33.0,50.0,0,False,3,up,0.16666666666666666,36,0,0.5955934000667185,0.5955934000667185,0.7857289999956265,False,near-rnd3,6,2,0,1.25,1,up,8,0
37,2,True,0.8131634000455961,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,36,0,0.6179594000568613,0.6179594000568613,0.5201968000037596,False,near-000,6,3,2,1.875,1,up,8,0
38,1,True,1.6804417000385001,800.0,50.0,33.0,5,False,2,up,0.16666666666666666,20,0.09459340001922101,0.36843040003441274,0.46302380005363375,0.6339051999384537,True,near-080,6,2,1,1.25,1,up,8,0
39,4,True,1.6841344001004472,800.0,100.0,50.0,0,False,1,up,0.16666666666666666,20,0,0.3813308000098914,0.3813308000098914,1.07232669997029,False,near-rnd2,6,2,0,1.25,1,up,8,0
40,2,True,1.2799550999188796,800.0,50.0,33.0,15,False,2,up,0.16666666666666666,8,0.25189650000538677,0.17464149999432266,0.4265379999997094,0.7301973999710754,False,near-240,6,1,0,0.625,0.5,up,8,0
41,2,True,0.7949178999988362,800.0,50.0,33.0,10,False,2,up,0.16666666666666666,20,0.1733399999793619,0.3728318000212312,0.5461718000005931,0.5294671000447124,True,near-160,6,2,2,1.25,1,up,8,0
42,3,True,1.0062154000625014,800.0,800.0,50.0,0,False,0,up,0.16666666666666666,8,0,0.17787410004530102,0.17787410004530102,1.0286709999199957,False,near-rndm,6,1,0,0.625,0.5,up,8,0
43,3,True,1.3558252999791875,800.0,100.0,50.0,0,False,1,up,0.16666666666666666,28,0,0.5123718000249937,0.5123718000249937,0.7565467999083921,True,near-rnd2,7,1,1,0.625,1,up,8,0
44,2,True,1.6205789999803528,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,36,0,0.6226103999651968,0.6226103999651968,0.5675934999017045,False,near-000,7,4,2,2.5,1,up,8,0
45,1,True,1.4530756999738514,800.0,50.0,33.0,15,False,2,up,0.16666666666666666,8,0.25184649997390807,0.16958870005328208,0.42143520002719015,0.6978795999893919,False,near-240,7,2,0,1.25,1,up,8,0
46,2,True,2.004457600065507,800.0,800.0,50.0,0,False,0,up,0.16666666666666666,8,0,0.17135760001838207,0.17135760001838207,0.9216753999935463,False,near-rndm,7,2,0,1.25,1,up,8,0
47,2,True,1.7963590000290424,800.0,50.0,33.0,10,False,2,up,0.16666666666666666,20,0.17547959997318685,0.3685338000068441,0.544013399980031,0.630685199983418,True,near-160,7,3,3,1.875,1,up,8,0
48,1,True,1.889401699998416,800.0,50.0,33.0,5,False,2,up,0.16666666666666666,20,0.08726930001284927,0.36037479992955923,0.4476440999424085,0.5656735999509692,False,near-080,7,3,1,1.875,1,up,8,0
49,4,True,1.0927137000253424,800.0,33.0,50.0,0,False,3,up,0.16666666666666666,44,0,0.7492621000856161,0.7492621000856161,0.5354432000312954,True,near-rnd3,7,1,1,0.625,1,up,8,0
