trial,primeIter,primeCorrect,primeTime,primeDepth,stimDepth,extraDepth,driveFrames,nearToFar,diopters,direction,size,intensity,extraLatency,mainLatency,totalLatency,responseTime,correct,caseLabel,caseTrial,trialsAtStep,stepCorrect,expected,w,direction,stepsize,stepChange
1,4,True,1.4854272999800742,800.0,100.0,50.0,0,False,1,start,0.16666666666666666,60,0,1.0384685000171885,1.0384685000171885,0.3300158999627456,True,near-rnd2,1,1,1,0.625,0.5,start,16,0
2,4,True,1.8841795999906026,800.0,50.0,33.0,15,False,2,start,0.16666666666666666,60,0.27784799999790266,1.0340171999996528,1.3118651999975555,0.5926860999898054,True,near-240,1,1,1,0.625,0.5,start,16,0
3,2,True,1.1698823000187986,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,60,0,1.0198578999843448,1.0198578999843448,0.8393604999873787,True,near-000,1,1,1,0.625,0.5,start,16,0
4,2,True,3.0788047999958508,800.0,33.0,50.0,0,False,3,start,0.16666666666666666,60,0,0.9869916999596171,0.9869916999596171,0.4117271999712102,True,near-rnd3,1,1,1,0.625,0.5,start,16,0
5,2,True,2.3240369000122882,800.0,800.0,50.0,0,False,0,start,0.16666666666666666,60,0,1.0106696999864653,1.0106696999864653,1.5975680999690667,True,near-rndm,1,1,1,0.625,0.5,start,16,0
6,3,True,6.123018199985381,800.0,50.0,33.0,5,False,2,start,0.16666666666666666,60,0.1125222000409849,1.021582400018815,1.1341046000597998,0.16211599996313453,True,near-080,1,1,1,0.625,0.5,start,16,0
7,1,True,1.6337471999577247,800.0,50.0,33.0,10,False,2,start,0.16666666666666666,60,0.19328759994823486,0.9990650999825448,1.1923526999307796,1.633004900009837,True,near-160,1,1,1,0.625,0.5,start,16,0
8,1,True,2.135524899989832,800.0,50.0,33.0,10,False,2,start,0.16666666666666666,44,0.2127007000381127,0.752944000007119,0.9656447000452317,0.14208800002234057,True,near-160,2,1,1,0.625,1.0,start,16,0
9,2,True,5.259937299997546,800.0,800.0,50.0,0,False,0,start,0.16666666666666666,44,0,0.7472477999981493,0.7472477999981493,0.8159728000173345,True,near-rndm,2,1,1,0.625,1.0,start,16,0
10,2,True,4.967994700011332,800.0,100.0,50.0,0,False,1,start,0.16666666666666666,44,0,0.7519298999686725,0.7519298999686725,0.34496920002857223,True,near-rnd2,2,1,1,0.625,1.0,start,16,0
11,1,True,4.341557399951853,800.0,50.0,33.0,5,False,2,start,0.16666666666666666,44,0.09097909997217357,0.7388607999891974,0.829839899961371,0.36607599997660145,True,near-080,2,1,1,0.625,1.0,start,16,0
12,2,True,1.1718725999817252,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,44,0,0.749907199991867,0.749907199991867,0.2610616000019945,True,near-000,2,1,1,0.625,1.0,start,16,0
