trial,primeIter,primeCorrect,primeTime,primeDepth,stimDepth,extraDepth,driveFrames,nearToFar,diopters,direction,size,intensity,extraLatency,mainLatency,totalLatency,responseTime,correct,caseLabel,caseTrial,trialsAtStep,stepCorrect,expected,w,direction,stepsize,stepChange
1,1,True,2.1086702999891713,800.0,100.0,50.0,0,False,1,start,0.16666666666666666,60,0,1.0059515000029933,1.0059515000029933,0.483161399999517,True,near-rnd2,1,1,1,0.625,0.5,start,16,0
2,2,True,1.456673700013198,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,60,0,1.003798599995207,1.003798599995207,0.2665433999936795,True,near-000,1,1,1,0.625,0.5,start,16,0
3,2,True,2.326206599987927,800.0,50.0,33.0,5,False,2,start,0.16666666666666666,60,0.09693749999860302,1.0132153000013204,1.1101527999999234,0.19797219999600202,True,near-080,1,1,1,0.625,0.5,start,16,0
4,2,True,1.8788658999983454,800.0,800.0,50.0,0,False,0,start,0.16666666666666666,60,0,0.9971666999917943,0.9971666999917943,2.904151099995943,True,near-rndm,1,1,1,0.625,0.5,start,16,0
5,1,True,1.8443664999940665,800.0,33.0,50.0,0,False,3,start,0.16666666666666666,60,0,0.9846191999968141,0.9846191999968141,0.748285500012571,True,near-rnd3,1,1,1,0.625,0.5,start,16,0
6,1,True,2.4714998999988893,800.0,50.0,33.0,10,False,2,start,0.16666666666666666,60,0.1706214000005275,1.0155000999948243,1.1861214999953518,0.6266422000044258,True,near-160,1,1,1,0.625,0.5,start,16,0
7,1,True,4.586521200006246,800.0,50.0,33.0,15,False,2,start,0.16666666666666666,60,0.24957349999749567,0.9984282999939751,1.2480017999914708,0.10448699998960365,True,near-240,1,1,1,0.625,0.5,start,16,0
8,3,True,1.1705394000018714,800.0,33.0,50.0,0,False,3,start,0.16666666666666666,44,0,0.7446853000001283,0.7446853000001283,0.9240486000053352,False,near-rnd3,2,1,0,0.625,1.0,start,16,0
9,1,True,2.0163838000007672,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,44,0,0.7449828999961028,0.7449828999961028,0.5022363000025507,True,near-000,2,1,1,0.625,1.0,start,16,0
10,2,True,0.9034597999998368,800.0,100.0,50.0,0,False,1,start,0.16666666666666666,44,0,0.7570070000074338,0.7570070000074338,0.5206097999907797,True,near-rnd2,2,1,1,0.625,1.0,start,16,0
11,1,True,1.5146207999932813,800.0,50.0,33.0,10,False,2,start,0.16666666666666666,44,0.17120779999822844,0.7569228999927873,0.9281306999910157,0.14938960000290535,True,near-160,2,1,1,0.625,1.0,start,16,0
12,3,True,1.081596999996691,800.0,800.0,50.0,0,False,0,start,0.16666666666666666,44,0,0.7595045000052778,0.7595045000052778,0.18102550000185147,True,near-rndm,2,1,1,0.625,1.0,start,16,0
13,1,True,1.2770722999994177,800.0,50.0,33.0,15,False,2,start,0.16666666666666666,44,0.2553353999974206,0.7422544000000926,0.9975897999975132,0.23106719998759218,True,near-240,2,1,1,0.625,1.0,start,16,0
14,3,True,1.0374852999957511,800.0,50.0,33.0,5,False,2,start,0.16666666666666666,44,0.09494409999751952,0.7600233000121079,0.8549674000096275,0.4572641999984626,True,near-080,2,1,1,0.625,1.0,start,16,0
