trial,primeIter,primeCorrect,primeTime,primeDepth,stimDepth,extraDepth,driveFrames,nearToFar,diopters,direction,size,intensity,extraLatency,mainLatency,totalLatency,responseTime,correct,caseLabel,caseTrial,trialsAtStep,stepCorrect,expected,w,direction,stepsize,stepChange
1,2,True,1.2674106999766082,800.0,50.0,33.0,5,False,2,start,0.16666666666666666,60,0.09911089995875955,1.0222415000316687,1.1213523999904282,0.21030739997513592,True,near-080,1,1,1,0.625,0.5,start,16,0
2,4,True,2.0313588000135496,800.0,50.0,33.0,10,False,2,start,0.16666666666666666,60,0.1856135999551043,1.026313099951949,1.2119266999070533,0.34617559995967895,True,near-160,1,1,1,0.625,0.5,start,16,0
3,1,True,1.904218999959994,800.0,100.0,50.0,0,False,1,start,0.16666666666666666,60,0,1.002715399954468,1.002715399954468,0.27770069998223335,True,near-rnd2,1,1,1,0.625,0.5,start,16,0
4,2,True,2.0364857999957167,800.0,50.0,33.0,15,False,2,start,0.16666666666666666,60,0.25269729999126866,1.0094419000088237,1.2621392000000924,0.1444286000332795,True,near-240,1,1,1,0.625,0.5,start,16,0
5,1,True,1.8505814000382088,800.0,800.0,50.0,0,False,0,start,0.16666666666666666,60,0,0.9877994999988005,0.9877994999988005,0.17336910002632067,True,near-rndm,1,1,1,0.625,0.5,start,16,0
6,2,True,1.2563369999988936,800.0,33.0,50.0,0,False,3,start,0.16666666666666666,60,0,0.9950562000158243,0.9950562000158243,0.7524643000215292,False,near-rnd3,1,1,0,0.625,0.5,start,16,0
7,2,True,1.195269100018777,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,60,0,1.0050961000379175,1.0050961000379175,0.29291489999741316,True,near-000,1,1,1,0.625,0.5,start,16,0
8,2,True,1.4297554999939166,800.0,800.0,50.0,0,False,0,start,0.16666666666666666,44,0,0.7487509000347927,0.7487509000347927,0.3272781000123359,True,near-rndm,2,1,1,0.625,1.0,start,16,0
9,2,True,1.147961100039538,800.0,50.0,33.0,15,False,2,start,0.16666666666666666,44,0.3182766999816522,0.7519697999814525,1.0702464999631047,0.34260280005401,True,near-240,2,1,1,0.625,1.0,start,16,0
10,2,True,0.969983399962075,800.0,33.0,50.0,0,False,3,start,0.16666666666666666,60,0,1.0505668999976479,1.0505668999976479,0.5063798000337556,True,near-rnd3,2,2,1,1.25,1.0,start,16,0
11,3,True,1.339568600000348,800.0,50.0,33.0,10,False,2,start,0.16666666666666666,44,0.2913964000181295,0.7707845999975689,1.0621810000156984,0.3008581000030972,True,near-160,2,1,1,0.625,1.0,start,16,0
12,1,True,1.4858999000280164,800.0,50.0,33.0,5,False,2,start,0.16666666666666666,44,0.0883880999754183,0.7492054000031203,0.8375934999785386,0.40841909998562187,True,near-080,2,1,1,0.625,1.0,start,16,0
