trial,primeCorrect,primeTime,primeDepth,stimDepth,extraDepth,driveFrames,nearToFar,diopters,direction,size,intensity,extraLatency,mainLatency,totalLatency,responseTime,correct,caseLabel,caseTrial,trialsAtStep,stepCorrect,expected,w,direction,stepsize,stepChange
75,True,3.4569667000032496,800.0,50.0,33.0,5,False,2,up,0.25,32,0.17536009999457747,0.5595254999934696,0.734885599988047,0.5170254000113346,True,near-080,11,1,1,0.625,0.5,up,16,0
76,True,2.1201561000198126,800.0,50.0,33.0,15,False,2,up,0.25,32,0.24999270000262186,0.5630255999858491,0.813018299988471,0.49825189998955466,True,near-240,11,1,1,0.625,0.5,up,16,0
77,True,1.5707703999942169,800.0,800.0,50.0,0,False,0,up,0.25,16,0,0.283364500006428,0.283364500006428,0.757194999983767,True,near-rndm,11,6,4,3.75,0.5,up,16,0
78,True,1.7272003999969456,800.0,50.0,33.0,15,False,2,up,0.25,32,0.2510134000040125,0.5589059999911115,0.809919399995124,0.5395183999789879,True,near-240,12,2,2,1.25,1.0,up,16,0
79,True,2.4129288000112865,800.0,50.0,33.0,0,False,2,down,0.25,28,0,0.4840330999868456,0.4840330999868456,1.414533199975267,True,near-000,12,6,4,3.75,1,down,8,0
80,True,2.3676794999919366,800.0,33.0,50.0,0,False,3,up,0.25,60,0,0.9814105999830645,0.9814105999830645,0.20522979999077506,False,near-rnd3,12,4,2,2.5,0.5,up,16,0
81,True,1.8586349999823142,800.0,100.0,50.0,0,False,1,down,0.25,16,0,0.2973906999977771,0.2973906999977771,0.6811837000132073,True,near-rnd2,12,1,1,0.625,0.5,down,8,0
82,True,1.6951567999785766,800.0,50.0,33.0,10,False,2,down,0.25,12,0.17286190000595525,0.23436569998739287,0.4072275999933481,1.171950599993579,False,near-160,12,3,1,1.875,1,down,8,0
83,True,5.5502863000147045,800.0,800.0,50.0,0,False,0,up,0.25,16,0,0.2872864000091795,0.2872864000091795,0.4289271000016015,True,near-rndm,12,7,5,4.375,0.5,up,16,0
84,True,1.5820617999997921,800.0,50.0,33.0,5,False,2,up,0.25,32,0.09593930002301931,0.5624066000164021,0.6583459000394214,0.4643431000004057,True,near-080,12,2,2,1.25,1.0,up,16,0
85,True,3.905348500004038,800.0,50.0,33.0,0,False,2,down,0.25,28,0,0.48932609998155385,0.48932609998155385,0.5451353999960702,True,near-000,13,7,5,4.375,1,down,8,0
86,True,4.3520642000075895,800.0,50.0,33.0,5,False,2,up,0.25,32,0.09417930000927299,0.5641093000012916,0.6582886000105646,0.4951448999927379,True,near-080,13,3,3,1.875,1.0,up,16,0
87,True,2.6049376000009943,800.0,50.0,33.0,10,False,2,down,0.25,12,0.17006219999166206,0.23577829997520894,0.405840499966871,3.474657599988859,False,near-160,13,4,1,2.5,1,down,8,0
88,True,1.2832470999856014,800.0,50.0,33.0,15,False,2,up,0.25,32,0.24951369999325834,0.549512900004629,0.7990265999978874,0.4011410000093747,True,near-240,13,3,3,1.875,1.0,up,16,0
89,True,2.9048295999818947,800.0,100.0,50.0,0,False,1,down,0.25,16,0,0.29468890000134706,0.29468890000134706,0.824626099987654,True,near-rnd2,13,2,2,1.25,1,down,8,0
90,True,1.984167399990838,800.0,33.0,50.0,0,False,3,up,0.25,60,0,0.9814243000000715,0.9814243000000715,1.0032274999830406,True,near-rnd3,13,5,3,3.125,0.5,up,16,0
91,True,1.6560466999944765,800.0,800.0,50.0,0,False,0,down,0.25,0,0,0.023158399999374524,0.023158399999374524,1.883249500009697,False,near-rndm,13,1,0,0.625,0.5,down,8,0
92,True,1.8792004999995697,800.0,33.0,50.0,0,False,3,up,0.25,60,0,0.9853602999937721,0.9853602999937721,0.20512869997764938,True,near-rnd3,14,6,4,3.75,0.5,up,16,0
93,True,2.6831773000012618,800.0,50.0,33.0,5,False,2,down,0.25,16,0.09140509998542257,0.3012379000138026,0.39264299999922514,0.6418760000087786,True,near-080,14,1,1,0.625,0.5,down,8,0
94,False,2.864428900007624,800.0,100.0,50.0,0,False,1,down,0.25,16,0,0.29414869999163784,0.29414869999163784,0.638719399983529,True,near-rnd2,14,3,3,1.875,1,down,8,0
95,True,2.322097899974324,800.0,50.0,33.0,10,False,2,up,0.25,20,0.16744929997366853,0.37097620000713505,0.5384254999808036,0.49201620000530966,True,near-160,14,1,1,0.625,1,up,4,0
