trial,primeIter,primeCorrect,primeTime,primeDepth,stimDepth,extraDepth,driveFrames,nearToFar,diopters,direction,size,intensity,extraLatency,mainLatency,totalLatency,responseTime,correct,caseLabel,caseTrial,trialsAtStep,stepCorrect,expected,w,direction,stepsize,stepChange
1,1,True,1.7958826999820303,800.0,50.0,33.0,5,False,2,start,0.16666666666666666,60,0.08689520001644269,1.0053715000103693,1.092266700026812,0.44634160000714473,True,near-080,1,1,1,0.625,0.5,start,16,0
2,4,True,2.0090527000138536,800.0,800.0,50.0,0,False,0,start,0.16666666666666666,60,0,1.022124300012365,1.022124300012365,1.5844628999766428,True,near-rndm,1,1,1,0.625,0.5,start,16,0
3,2,True,1.8842695000057574,800.0,50.0,33.0,10,False,2,start,0.16666666666666666,60,0.18003039999166504,1.0089844999893103,1.1890148999809753,0.8470609000069089,True,near-160,1,1,1,0.625,0.5,start,16,0
4,2,True,2.057753400004003,800.0,50.0,33.0,15,False,2,start,0.16666666666666666,60,0.25666670000646263,1.0082675999728963,1.264934299979359,0.6096595000126399,True,near-240,1,1,1,0.625,0.5,start,16,0
5,2,True,1.6665533000195865,800.0,100.0,50.0,0,False,1,start,0.16666666666666666,60,0,1.0173734999843873,1.0173734999843873,0.5055820000125095,True,near-rnd2,1,1,1,0.625,0.5,start,16,0
6,3,True,1.928436199988937,800.0,33.0,50.0,0,False,3,start,0.16666666666666666,60,0,0.9962201999733225,0.9962201999733225,1.8122594000014942,False,near-rnd3,1,1,0,0.625,0.5,start,16,0
7,1,True,1.5766183999949135,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,60,0,1.00220749998698,1.00220749998698,0.6288155000074767,True,near-000,1,1,1,0.625,0.5,start,16,0
8,4,True,1.6141473000170663,800.0,33.0,50.0,0,False,3,start,0.16666666666666666,60,0,1.0006892000092193,1.0006892000092193,1.452204700006405,False,near-rnd3,2,2,0,1.25,1.0,start,16,0
9,1,True,1.361931099992944,800.0,50.0,33.0,15,False,2,start,0.16666666666666666,44,0.2515669999993406,0.8615534999989904,1.113120499998331,0.9849557999987155,True,near-240,2,1,1,0.625,1.0,start,16,0
10,2,True,2.3232075000123587,800.0,50.0,33.0,5,False,2,start,0.16666666666666666,44,0.10294449998764321,0.7553022000065539,0.8582466999941971,0.58637100001215,True,near-080,2,1,1,0.625,1.0,start,16,0
11,1,True,1.4695323999912944,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,44,0,0.7377769000013359,0.7377769000013359,0.9032674999907613,False,near-000,2,1,0,0.625,1.0,start,16,0
12,3,True,1.4874439999985043,800.0,50.0,33.0,10,False,2,start,0.16666666666666666,44,0.18724150001071393,0.7595428000204265,0.9467843000311404,0.5710286000103224,True,near-160,2,1,1,0.625,1.0,start,16,0
13,2,True,4.228552200016566,800.0,800.0,50.0,0,False,0,start,0.16666666666666666,44,0,0.7361915000074077,0.7361915000074077,0.581796199985547,True,near-rndm,2,1,1,0.625,1.0,start,16,0
14,1,True,1.8649331999768037,800.0,100.0,50.0,0,False,1,start,0.16666666666666666,44,0,0.7414630000130273,0.7414630000130273,0.5761186999734491,True,near-rnd2,2,1,1,0.625,1.0,start,16,0
15,1,True,1.5900980999867897,800.0,33.0,50.0,0,False,3,up,0.16666666666666666,76,0,1.237845700001344,1.237845700001344,1.1297911000146996,True,near-rnd3,3,1,1,0.625,1.0,up,16,0
16,2,True,2.9399392000050284,800.0,50.0,33.0,5,False,2,start,0.16666666666666666,28,0.09621369998785667,0.4981716000183951,0.5943853000062518,1.1068706999940332,False,near-080,3,1,0,0.625,1.0,start,16,0
