trial,primeIter,primeCorrect,primeTime,primeDepth,stimDepth,extraDepth,driveFrames,nearToFar,diopters,direction,size,intensity,extraLatency,mainLatency,totalLatency,responseTime,correct,caseLabel,caseTrial,trialsAtStep,stepCorrect,expected,w,direction,stepsize,stepChange
1,1,True,5.220710800029337,800.0,50.0,33.0,10,False,2,start,0.16666666666666666,60,0.17004220001399517,1.013177499989979,1.1832197000039741,0.4482755000353791,True,near-160,1,1,1,0.625,0.5,start,16,0
2,2,True,2.3493468000087887,800.0,50.0,33.0,5,False,2,start,0.16666666666666666,60,0.09365399996750057,1.0127763000200503,1.1064302999875508,0.35750340000959113,True,near-080,1,1,1,0.625,0.5,start,16,0
3,3,True,1.7352051999769174,800.0,33.0,50.0,0,False,3,start,0.16666666666666666,60,0,1.0104091999819502,1.0104091999819502,0.4263148999889381,True,near-rnd3,1,1,1,0.625,0.5,start,16,0
4,4,True,1.4484190999646671,800.0,100.0,50.0,0,False,1,start,0.16666666666666666,60,0,1.028544599947054,1.028544599947054,0.34705969999777153,True,near-rnd2,1,1,1,0.625,0.5,start,16,0
5,2,True,3.1755849000182934,800.0,50.0,33.0,15,False,2,start,0.16666666666666666,60,0.2604700999800116,1.0252137999632396,1.2856838999432512,0.3505505999783054,True,near-240,1,1,1,0.625,0.5,start,16,0
6,2,True,1.1657364999991842,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,60,0,1.0020057000219822,1.0020057000219822,0.33551750000333413,True,near-000,1,1,1,0.625,0.5,start,16,0
7,1,True,2.235930400027428,800.0,800.0,50.0,0,False,0,start,0.16666666666666666,60,0,0.9903684000018984,0.9903684000018984,0.3410101000335999,True,near-rndm,1,1,1,0.625,0.5,start,16,0
8,4,True,3.7020444000372663,800.0,33.0,50.0,0,False,3,start,0.16666666666666666,44,0,0.7538099999655969,0.7538099999655969,0.6119238999672234,True,near-rnd3,2,1,1,0.625,1.0,start,16,0
9,2,True,1.593720500008203,800.0,800.0,50.0,0,False,0,start,0.16666666666666666,44,0,0.7357673000078648,0.7357673000078648,0.43266940000467,True,near-rndm,2,1,1,0.625,1.0,start,16,0
10,2,True,1.149968900019303,800.0,50.0,33.0,10,False,2,start,0.16666666666666666,44,0.17779639997752383,0.7580379000282846,0.9358343000058085,0.3798450999893248,True,near-160,2,1,1,0.625,1.0,start,16,0
11,2,True,1.4009894000482745,800.0,50.0,33.0,5,False,2,start,0.16666666666666666,44,0.09766060003312305,0.7511249000090174,0.8487855000421405,0.5577675999957137,True,near-080,2,1,1,0.625,1.0,start,16,0
12,4,True,1.2039953999919817,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,44,0,0.7785991999553517,0.7785991999553517,0.6440767999738455,True,near-000,2,1,1,0.625,1.0,start,16,0
13,1,True,1.7547387000522576,800.0,100.0,50.0,0,False,1,start,0.16666666666666666,44,0,0.744303299987223,0.744303299987223,0.39542290003737435,True,near-rnd2,2,1,1,0.625,1.0,start,16,0
14,1,True,3.745842900010757,800.0,50.0,33.0,15,False,2,start,0.16666666666666666,44,0.25413079996360466,0.7415624999557622,0.9956932999193668,0.9664154999773018,True,near-240,2,1,1,0.625,1.0,start,16,0
15,4,True,1.951669599977322,800.0,100.0,50.0,0,False,1,start,0.16666666666666666,28,0,0.537530500034336,0.537530500034336,0.7667166999890469,True,near-rnd2,3,1,1,0.625,1.0,start,16,0
16,1,True,1.9063698000391014,800.0,800.0,50.0,0,False,0,start,0.16666666666666666,28,0,0.4754475000081584,0.4754475000081584,0.5006589000113308,True,near-rndm,3,1,1,0.625,1.0,start,16,0
17,1,True,1.7938534999848343,800.0,50.0,33.0,10,False,2,start,0.16666666666666666,28,0.17191919998731464,0.48576349997892976,0.6576826999662444,0.4570227000513114,True,near-160,3,1,1,0.625,1.0,start,16,0
18,1,True,2.120667900016997,800.0,50.0,33.0,5,False,2,start,0.16666666666666666,28,0.08998099999735132,0.48797139996895567,0.577952399966307,0.8872263000230305,True,near-080,3,1,1,0.625,1.0,start,16,0
19,2,True,1.4862906000344083,800.0,33.0,50.0,0,False,3,start,0.16666666666666666,28,0,0.4836866999976337,0.4836866999976337,1.437147399992682,False,near-rnd3,3,1,0,0.625,1.0,start,16,0
20,2,True,1.6981759000336751,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,28,0,0.5890260000014678,0.5890260000014678,0.8428477999987081,True,near-000,3,1,1,0.625,1.0,start,16,0
21,4,True,1.6447252999641933,800.0,50.0,33.0,15,False,2,start,0.16666666666666666,28,0.27714810002362356,0.5170565000153147,0.7942046000389382,0.4922251999960281,True,near-240,3,1,1,0.625,1.0,start,16,0
22,2,True,2.033865999954287,800.0,50.0,33.0,15,False,2,start,0.16666666666666666,12,0.2593789000529796,0.25500870001269504,0.5143876000656746,0.7085552000207826,True,near-240,4,1,1,0.625,0.5,start,16,0
23,1,True,2.4112123000086285,800.0,100.0,50.0,0,False,1,start,0.16666666666666666,12,0,0.23432390001835302,0.23432390001835302,0.9935758000356145,False,near-rnd2,4,1,0,0.625,0.5,start,16,0
24,2,True,1.6210540999891236,800.0,50.0,33.0,5,False,2,start,0.16666666666666666,12,0.2377070999937132,0.244529000017792,0.4822361000115052,1.7101564000477083,False,near-080,4,1,0,0.625,0.5,start,16,0
25,2,True,1.3182727000094019,800.0,33.0,50.0,0,False,3,up,0.16666666666666666,36,0,0.605528799991589,0.605528799991589,1.6139122999738902,True,near-rnd3,4,1,1,0.625,0.5,up,8,0
26,2,True,2.2898248999845237,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,12,0,0.2433376000262797,0.2433376000262797,1.2783896999899298,False,near-000,4,1,0,0.625,0.5,start,16,0
27,2,True,1.4384542999905534,800.0,800.0,50.0,0,False,0,start,0.16666666666666666,12,0,0.2309880999964662,0.2309880999964662,0.5917534000473097,True,near-rndm,4,1,1,0.625,0.5,start,16,0
28,4,True,1.2341271999757737,800.0,50.0,33.0,10,False,2,start,0.16666666666666666,12,0.19716490001883358,0.2632529999827966,0.4604179000016302,1.3463230000343174,False,near-160,4,1,0,0.625,0.5,start,16,0
29,4,True,4.706260000006296,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,20,0,0.3841870999895036,0.3841870999895036,0.9034367999993265,False,near-000,5,1,0,0.625,0.5,up,8,0
30,1,True,2.851827599981334,800.0,50.0,33.0,15,False,2,start,0.16666666666666666,0,0.24915459996555,0.036183200019877404,0.2853377999854274,0.867259600025136,False,near-240,5,1,0,0.625,0.5,start,16,0
31,3,True,1.2454810999915935,800.0,800.0,50.0,0,False,0,start,0.16666666666666666,0,0,0.04119560000253841,0.04119560000253841,1.605653100006748,False,near-rndm,5,1,0,0.625,0.5,start,16,0
32,4,True,1.3638866999535821,800.0,50.0,33.0,10,False,2,up,0.16666666666666666,20,0.1833529999712482,0.38987739995354787,0.5732303999247961,0.5706409999984317,True,near-160,5,1,1,0.625,0.5,up,8,0
33,1,True,1.5339669999666512,800.0,100.0,50.0,0,False,1,up,0.16666666666666666,20,0,0.36078200000338256,0.36078200000338256,1.2268825999926776,True,near-rnd2,5,1,1,0.625,0.5,up,8,0
34,1,True,1.3742492999881506,800.0,50.0,33.0,5,False,2,up,0.16666666666666666,20,0.09083860000828281,0.3589792999555357,0.4498178999638185,0.8598878000047989,True,near-080,5,1,1,0.625,0.5,up,8,0
35,3,True,2.0180442000273615,800.0,33.0,50.0,0,False,3,up,0.16666666666666666,36,0,0.6193574999924749,0.6193574999924749,1.0380310000036843,True,near-rnd3,5,2,2,1.25,1,up,8,0
36,3,True,1.7790350000141189,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,20,0,0.38643539999611676,0.38643539999611676,1.1296439000288956,False,near-000,6,2,0,1.25,1,up,8,0
37,3,True,2.3319540999946184,800.0,800.0,50.0,0,False,0,up,0.16666666666666666,8,0,0.1757977000088431,0.1757977000088431,0.7152927999850363,True,near-rndm,6,1,1,0.625,0.5,up,8,0
38,2,True,1.2162810000008903,800.0,100.0,50.0,0,False,1,up,0.16666666666666666,20,0,0.36167130002286285,0.36167130002286285,0.5714253000332974,True,near-rnd2,6,2,2,1.25,1,up,8,0
39,3,True,1.3386140000075102,800.0,50.0,33.0,15,False,2,up,0.16666666666666666,8,0.25892779999412596,0.19431009999243543,0.4532378999865614,0.9992125000571832,False,near-240,6,1,0,0.625,0.5,up,8,0
40,1,True,1.4397359999711625,800.0,50.0,33.0,5,False,2,up,0.16666666666666666,20,0.08754929999122396,0.35653849999653175,0.4440877999877557,0.6913133000489324,True,near-080,6,2,2,1.25,1,up,8,0
41,3,True,2.111651199986227,800.0,50.0,33.0,10,False,2,up,0.16666666666666666,20,0.18891020002774894,0.3800794000271708,0.5689896000549197,0.632235299970489,True,near-160,6,2,2,1.25,1,up,8,0
42,1,True,2.564402299991343,800.0,33.0,50.0,0,False,3,up,0.16666666666666666,36,0,0.5955891999765299,0.5955891999765299,0.8899641999742016,False,near-rnd3,6,3,2,1.875,1,up,8,0
43,1,True,2.0713083999580704,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,28,0,0.48720370000228286,0.48720370000228286,0.8177231999579817,False,near-000,7,1,0,0.625,1,up,8,0
44,1,True,1.7044656000216492,800.0,100.0,50.0,0,False,1,up,0.16666666666666666,20,0,0.3605278999893926,0.3605278999893926,0.5930833000456914,False,near-rnd2,7,3,2,1.875,1,up,8,0
