trial,primeIter,primeCorrect,primeTime,primeDepth,stimDepth,extraDepth,driveFrames,nearToFar,diopters,direction,size,intensity,extraLatency,mainLatency,totalLatency,responseTime,correct,caseLabel,caseTrial,trialsAtStep,stepCorrect,expected,w,direction,stepsize,stepChange
1,3,True,1.8613687999895774,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,60,0,1.016226399980951,1.016226399980951,0.3410852999659255,True,near-000,1,1,1,0.625,0.5,start,16,0
2,1,True,2.500735799956601,800.0,50.0,33.0,15,False,2,start,0.16666666666666666,60,0.2470714999944903,1.0030294999596663,1.2501009999541566,0.3918728000135161,True,near-240,1,1,1,0.625,0.5,start,16,0
3,1,True,2.5697674000402912,800.0,50.0,33.0,10,False,2,start,0.16666666666666666,60,0.1684246999793686,1.1191951999790035,1.2876198999583721,0.06031649996293709,True,near-160,1,1,1,0.625,0.5,start,16,0
4,1,True,2.1550809999462217,800.0,50.0,33.0,5,False,2,start,0.16666666666666666,60,0.0913229999714531,1.0015582999913022,1.0928812999627553,0.31446770002366975,True,near-080,1,1,1,0.625,0.5,start,16,0
5,3,True,4.291321000026073,800.0,33.0,50.0,0,False,3,start,0.16666666666666666,60,0,0.997102299996186,0.997102299996186,0.3766575999907218,True,near-rnd3,1,1,1,0.625,0.5,start,16,0
6,3,True,1.2985664999578148,800.0,800.0,50.0,0,False,0,start,0.16666666666666666,60,0,1.0065645999857225,1.0065645999857225,0.1941192999947816,True,near-rndm,1,1,1,0.625,0.5,start,16,0
7,4,True,1.3503348999656737,800.0,100.0,50.0,0,False,1,start,0.16666666666666666,60,0,1.04241200000979,1.04241200000979,0.5599686000496149,True,near-rnd2,1,1,1,0.625,0.5,start,16,0
8,3,True,1.2388274999684654,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,44,0,0.7643529999768361,0.7643529999768361,0.7801376999705099,False,near-000,2,1,0,0.625,1.0,start,16,0
9,2,True,1.434194999979809,800.0,50.0,33.0,10,False,2,start,0.16666666666666666,44,0.1831131000071764,0.7570916000404395,0.9402047000476159,0.34746620000805706,True,near-160,2,1,1,0.625,1.0,start,16,0
10,4,True,1.8096920000389218,800.0,50.0,33.0,15,False,2,start,0.16666666666666666,44,0.26828829996520653,0.7902803000179119,1.0585685999831185,0.455497800023295,True,near-240,2,1,1,0.625,1.0,start,16,0
11,2,True,1.529224099998828,800.0,33.0,50.0,0,False,3,start,0.16666666666666666,44,0,0.7360900000203401,0.7360900000203401,1.060079900023993,True,near-rnd3,2,1,1,0.625,1.0,start,16,0
12,1,True,2.306698600004893,800.0,100.0,50.0,0,False,1,start,0.16666666666666666,44,0,0.743787599960342,0.743787599960342,0.5092642999952659,True,near-rnd2,2,1,1,0.625,1.0,start,16,0
13,5,True,1.6944263000041246,800.0,800.0,50.0,0,False,0,start,0.16666666666666666,44,0,0.798393200035207,0.798393200035207,0.3756087999790907,True,near-rndm,2,1,1,0.625,1.0,start,16,0
14,1,True,2.3320721000200137,800.0,50.0,33.0,5,False,2,start,0.16666666666666666,44,0.08921120001468807,0.7556900000199676,0.8449012000346556,0.6641972999786958,True,near-080,2,1,1,0.625,1.0,start,16,0
15,2,True,1.5120784000027925,800.0,50.0,33.0,10,False,2,start,0.16666666666666666,28,0.32961239997530356,0.5077007999643683,0.8373131999396719,0.5170602999860421,True,near-160,3,1,1,0.625,1.0,start,16,0
16,1,True,2.7136676000081934,800.0,50.0,33.0,15,False,2,start,0.16666666666666666,28,0.24768910004058853,0.49625969998305663,0.7439488000236452,0.46751800004858524,True,near-240,3,1,1,0.625,1.0,start,16,0
17,2,True,2.02176239999244,800.0,100.0,50.0,0,False,1,start,0.16666666666666666,28,0,0.49655219999840483,0.49655219999840483,0.6320700999931432,True,near-rnd2,3,1,1,0.625,1.0,start,16,0
18,2,True,2.3143242999794893,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,44,0,0.7628864999860525,0.7628864999860525,1.1476805999991484,True,near-000,3,2,1,1.25,1.0,start,16,0
