trial,primeCorrect,primeTime,primeDepth,stimDepth,extraDepth,driveFrames,nearToFar,diopters,direction,size,intensity,extraLatency,mainLatency,totalLatency,responseTime,correct,caseLabel,caseTrial,trialsAtStep,stepCorrect,expected,w,direction,stepsize,stepChange
81,True,5.727904299987131,800.0,50.0,33.0,15,False,2,up,0.25,8,0.24854350001260173,0.17985790000238921,0.42840140001499094,0.8006989000132307,False,near-240,12,2,0,1.25,1,up,4,0
82,True,1.6285374999861233,800.0,100.0,50.0,0,False,1,up,0.25,32,0,0.5608819000044605,0.5608819000044605,0.27602289999776985,True,near-rndm,12,1,1,0.625,0.5,up,16,0
83,True,2.413881800006493,800.0,50.0,33.0,5,False,2,down,0.25,12,0.08945190001395531,0.23262569999496918,0.3220776000089245,0.5945647999906214,True,near-080,11,4,2,2.5,1,down,8,0
84,True,1.609752300006221,800.0,50.0,33.0,10,False,2,down,0.25,0,0.16913329999078996,0.038861600012751296,0.20799490000354126,0.9764444000029471,True,near-160,11,1,1,0.625,0.5,down,8,0
85,True,0.9226594999927329,800.0,50.0,33.0,10,False,2,down,0.25,0,0.1759749000048032,0.03999889999977313,0.21597380000457633,0.8279864999931306,False,near-160,12,2,1,1.25,1,down,8,0
86,True,1.1522925999888685,800.0,50.0,33.0,5,False,2,down,0.25,12,0.0902248999918811,0.23926360000041313,0.32948849999229424,0.7877271999896038,False,near-080,12,5,2,3.125,1,down,8,0
87,True,2.055793999999878,800.0,800.0,50.0,0,False,0,up,0.25,16,0,0.2859100000059698,0.2859100000059698,0.673325499999919,True,near-rnd3,13,7,5,4.375,0.5,up,16,0
88,True,1.088778999997885,800.0,50.0,33.0,15,False,2,up,0.25,12,0.2502381000085734,0.2399059000017587,0.4901440000103321,0.56222209999396,True,near-240,13,1,1,0.625,1,up,4,0
89,True,1.8282410999963759,800.0,800.0,50.0,0,False,0,up,0.25,32,0,0.5401870999921812,0.5401870999921812,0.43709300000045914,True,near-rndm,13,2,2,1.25,1.0,up,16,0
90,True,2.5419671999989077,800.0,33.0,50.0,0,False,3,down,0.25,20,0,0.34581170001183636,0.34581170001183636,1.4228158999903826,True,near-rnd2,13,1,1,0.625,1,down,8,0
91,True,1.731453300002613,800.0,50.0,33.0,0,False,2,down,0.25,16,0,0.294520299998112,0.294520299998112,1.6134113000007346,False,near-000,12,1,0,0.625,0.5,down,8,0
92,True,8.702281099991524,800.0,100.0,50.0,0,False,1,up,0.25,32,0,0.5563133999967249,0.5563133999967249,0.3939683999924455,True,near-rndm,14,3,3,1.875,1.0,up,16,0
93,True,2.3467976999963867,800.0,50.0,33.0,5,False,2,up,0.25,20,0.08767949999310076,0.37155080000229646,0.4592302999953972,0.6986844999919413,False,near-080,13,1,0,0.625,1,up,4,0
94,True,5.047873800009256,800.0,33.0,50.0,0,False,3,down,0.25,0,0,0.017838599989772774,0.017838599989772774,1.58159169999999,False,near-rnd3,14,1,0,0.625,0.5,down,8,0
95,True,1.4275617999956012,800.0,50.0,33.0,10,False,2,down,0.25,0,0.16939770001044963,0.03642249999393243,0.20582020000438206,1.2732209999958286,False,near-160,13,3,1,1.875,1,down,8,0
96,True,1.8211745000007795,800.0,50.0,33.0,15,False,2,up,0.25,12,0.2526670999941416,0.2318957999959821,0.4845628999901237,0.642553500001668,True,near-240,14,2,2,1.25,1,up,4,0
97,True,4.422486299998127,800.0,100.0,50.0,0,False,1,down,0.25,20,0,0.3587148999940837,0.3587148999940837,0.4729659000004176,True,near-rnd2,14,2,2,1.25,1,down,8,0
98,True,1.5018035999964923,800.0,50.0,33.0,0,False,2,down,0.25,16,0,0.30076819998794235,0.30076819998794235,0.7165278999891598,False,near-000,13,2,0,1.25,1,down,8,0
99,True,1.4839743000047747,800.0,50.0,33.0,0,False,2,up,0.25,24,0,0.41634110000450164,0.41634110000450164,2.063385199988261,False,near-000,14,1,0,0.625,1,up,4,0
100,True,1.6087580000021262,800.0,100.0,50.0,0,False,1,down,0.25,16,0,0.29675520000455435,0.29675520000455435,0.8567199000099208,True,near-rndm,15,1,1,0.625,0.5,down,8,0
101,True,1.359142300003441,800.0,100.0,50.0,0,False,1,down,0.25,20,0,0.36164869999629445,0.36164869999629445,0.5143039999966277,True,near-rnd2,15,3,3,1.875,1,down,8,0
102,True,2.960532199998852,800.0,800.0,50.0,0,False,0,down,0.25,0,0,0.025869600009173155,0.025869600009173155,1.2986915999936173,True,near-rnd3,15,2,1,1.25,1,down,8,0
103,True,4.281094400008442,800.0,50.0,33.0,5,False,2,up,0.25,20,0.09321479999925941,0.36628069999278523,0.45949549999204464,0.513317899996764,True,near-080,14,2,1,1.25,1,up,4,0
104,True,4.057560499990359,800.0,50.0,33.0,10,False,2,down,0.25,0,0.17351849999977276,0.04115770000498742,0.21467620000476018,2.98044509999454,False,near-160,14,4,1,2.5,1,down,8,0
105,True,2.2620071999990614,800.0,50.0,33.0,15,False,2,up,0.25,12,0.24705000000540167,0.23101789999054745,0.4780678999959491,0.5948771999974269,True,near-240,15,3,3,1.875,1,up,4,0
106,True,7.780012000002898,800.0,800.0,50.0,0,False,0,down,0.25,16,0,0.28842359999543987,0.28842359999543987,0.5495779999910155,True,near-rndm,16,2,2,1.25,1,down,8,0
107,True,1.2444170000089798,800.0,50.0,33.0,5,False,2,up,0.25,20,0.09194890000799205,0.36229700001422316,0.4542459000222152,0.33930350000446197,True,near-080,15,3,2,1.875,1,up,4,0
108,True,1.2391801000048872,800.0,50.0,33.0,0,False,2,up,0.25,24,0,0.41831620001175907,0.41831620001175907,1.6777433000097517,False,near-000,15,2,0,1.25,1,up,4,0
109,True,2.106290600000648,800.0,50.0,33.0,15,False,2,down,0.25,8,0.2555652999872109,0.16810689998965245,0.42367219997686334,1.8201065000030212,False,near-240,16,1,0,0.625,1,down,2,0
110,True,2.483521300004213,800.0,33.0,50.0,0,False,3,down,0.25,12,0,0.21308450000651646,0.21308450000651646,1.3475941000069724,False,near-rnd2,16,1,0,0.625,1,down,8,0
111,True,1.5215790999936871,800.0,50.0,33.0,10,False,2,up,0.25,8,0.1744959000061499,0.16642129998945165,0.34091719999560155,1.0133031000004848,False,near-160,15,1,0,0.625,1,up,4,0
112,True,1.2482708000025013,800.0,33.0,50.0,0,False,3,down,0.25,0,0,0.018979599990416318,0.018979599990416318,2.5920443999930285,False,near-rnd3,16,3,1,1.875,1,down,8,0
113,True,2.635531499996432,800.0,100.0,50.0,0,False,1,down,0.25,12,0,0.2396870999946259,0.2396870999946259,0.6745163000014145,True,near-rnd2,17,2,1,1.25,1,down,8,0
114,True,1.2041293000074802,800.0,33.0,50.0,0,False,3,down,0.25,16,0,0.28186750000168104,0.28186750000168104,1.061579700006405,False,near-rndm,17,3,2,1.875,1,down,8,0
115,True,1.6681828000000678,800.0,50.0,33.0,15,False,2,down,0.25,8,0.24716860000626184,0.17222550000587944,0.4193941000121413,1.9907468000019435,False,near-240,17,2,0,1.25,2,down,2,0
116,True,1.5872899999958463,800.0,33.0,50.0,0,False,3,down,0.25,0,0,0.01871170000231359,0.01871170000231359,1.6685708000004524,True,near-rnd3,17,4,2,2.5,1,down,8,0
117,True,2.522797500001616,800.0,50.0,33.0,0,False,2,up,0.25,28,0,0.49265179999929387,0.49265179999929387,0.5290382999955909,True,near-000,16,1,1,0.625,1,up,4,0
118,True,2.169882200003485,800.0,50.0,33.0,10,False,2,up,0.25,8,0.17127340000297409,0.17523549999168608,0.34650889999466017,0.8487607999995816,True,near-160,16,2,1,1.25,1,up,4,0
119,True,7.6714326000073925,800.0,50.0,33.0,5,False,2,up,0.25,20,0.09114419999241363,0.3664413000078639,0.45758550000027753,0.5514254000008805,True,near-080,16,4,3,2.5,1,up,4,0
120,True,1.2046865000011167,800.0,50.0,33.0,15,False,2,down,0.25,8,0.253113900005701,0.16949290000775363,0.42260680001345463,0.8755487000016728,False,near-240,18,3,0,1.875,2,down,2,0
121,True,1.8055673000053503,800.0,100.0,50.0,0,False,1,down,0.25,12,0,0.2357525999977952,0.2357525999977952,0.5104132999986177,True,near-rnd2,18,3,2,1.875,1,down,8,0
122,True,1.3075685000076191,800.0,50.0,33.0,5,False,2,up,0.25,20,0.09092180000152439,0.36169030000746716,0.45261210000899155,0.8607611000043107,False,near-080,17,5,3,3.125,1,up,4,0
123,True,3.4125097999931313,800.0,33.0,50.0,0,False,3,down,0.25,0,0,0.018843100013327785,0.018843100013327785,1.5146584000030998,False,near-rnd3,18,5,2,3.125,1,down,8,0
124,True,1.2017959000077099,800.0,50.0,33.0,0,False,2,up,0.25,28,0,0.49042719999852125,0.49042719999852125,0.5568816000013612,True,near-000,17,2,2,1.25,1,up,4,0
125,True,2.347377099998994,800.0,33.0,50.0,0,False,3,down,0.25,16,0,0.37526169999910053,0.37526169999910053,0.8468159000040032,False,near-rndm,18,4,2,2.5,1,down,8,0
126,True,2.5953232000028947,800.0,50.0,33.0,10,False,2,up,0.25,8,0.1719468999945093,0.16711679998843465,0.33906369998294394,0.8017897000099765,True,near-160,17,3,2,1.875,1,up,4,0
127,True,1.68810559999838,800.0,100.0,50.0,0,False,1,up,0.25,8,0,0.1653918999945745,0.1653918999945745,0.6404034000006504,True,near-rnd3,19,1,1,0.625,1,up,4,0
128,True,2.629866300005233,800.0,800.0,50.0,0,False,0,down,0.25,12,0,0.21742810000432655,0.21742810000432655,0.514647200005129,True,near-rnd2,19,4,3,2.5,1,down,8,0
129,True,2.725626100000227,800.0,33.0,50.0,0,False,3,down,0.25,16,0,0.2798294999956852,0.2798294999956852,0.7560092000057921,False,near-rndm,19,5,2,3.125,1,down,8,0
130,True,7.412831900001038,800.0,50.0,33.0,5,False,2,up,0.25,20,0.0917331000091508,0.36107559999800287,0.4528087000071537,0.4214233999955468,True,near-080,18,6,4,3.75,1,up,4,0
131,True,1.358541099994909,800.0,50.0,33.0,15,False,2,down,0.25,8,0.250841400003992,0.17062129999976605,0.4214627000037581,0.825599300005706,False,near-240,19,4,0,2.5,2,down,2,0
132,True,1.2867549999937182,800.0,50.0,33.0,10,False,2,up,0.25,8,0.17459100000269245,0.17348990000027698,0.34808090000296943,0.9208076000068104,False,near-160,18,4,2,2.5,1,up,4,0
133,True,1.746537500002887,800.0,50.0,33.0,0,False,2,up,0.25,28,0,0.4940398000035202,0.4940398000035202,0.5862106999993557,True,near-000,18,3,3,1.875,1,up,4,0
134,True,1.8551409999927273,800.0,50.0,33.0,0,False,2,down,0.25,24,0,0.42577309999614954,0.42577309999614954,0.5608104999992065,True,near-000,19,1,1,0.625,1,down,2,0
135,True,1.8769561000081012,800.0,100.0,50.0,0,False,1,down,0.25,12,0,0.2294283999945037,0.2294283999945037,0.6302677000057884,True,near-rnd2,20,5,4,3.125,1,down,8,0
136,True,2.0046934000129113,800.0,50.0,33.0,15,False,2,up,0.25,10,0.25104319999809377,0.20629049999115523,0.457333699989249,0.4651886000065133,True,near-240,20,1,1,0.625,2,up,1,0
137,True,1.8693140999967,800.0,50.0,33.0,10,False,2,up,0.25,8,0.17431120001128875,0.1690658000006806,0.34337700001196936,1.4952669000049355,False,near-160,19,5,2,3.125,1,up,4,0
138,True,1.4423344000097131,800.0,33.0,50.0,0,False,3,up,0.25,8,0,0.15058659999340307,0.15058659999340307,1.5465965000039432,False,near-rnd3,20,2,1,1.25,1,up,4,0
139,True,4.473610599990934,800.0,50.0,33.0,5,False,2,up,0.25,20,0.09119089999876451,0.3658912999962922,0.4570821999950567,0.6469405999960145,False,near-080,19,7,4,4.375,1,up,4,0
140,True,1.5698200999904657,800.0,800.0,50.0,0,False,0,up,0.25,24,0,0.4192655999941053,0.4192655999941053,0.3738979999907315,True,near-rndm,20,1,1,0.625,1,up,4,0
141,True,7.937388799997279,800.0,100.0,50.0,0,False,1,down,0.25,12,0,0.23490440000023227,0.23490440000023227,0.5476056999905268,True,near-rnd2,21,6,5,3.75,1,down,8,0
142,True,1.3760326000046916,800.0,33.0,50.0,0,False,3,up,0.25,8,0,0.1514439000020502,0.1514439000020502,1.1834945000009611,False,near-rnd3,21,3,1,1.875,1,up,4,0
