primeCorrect,primeTime,primeDepth,stimDepth,diopters,nearToFar,orientation,contrast,frequency,requestedLatency,actualLatency,responseTime,correct
True,12.684924399945885,33.0,800.0,3,True,0,1.0,[20. 20.],0.448,0.4539212000090629,0.91745899990201,True
True,1.5065828000660986,50.0,50.0,0,True,0,1.0,[20. 20.],0.192,0.2627574000507593,0.33993220003321767,True
True,2.890360099961981,800.0,33.0,3,False,0,1.0,[20. 20.],0.192,0.1941877999342978,3.3912585000507534,True
True,3.138833799865097,50.0,800.0,2,True,90,1.0,[20. 20.],0.384,0.3869481000583619,0.951995600014925,False
True,8.233705499907956,50.0,33.0,1,False,0,1.0,[20. 20.],0.064,0.0665100000333041,0.8171917002182454,True
True,38.36308980011381,33.0,800.0,3,True,0,1.0,[20. 20.],0.448,0.4529849998652935,1.1883725000079721,True
True,2.530401499941945,100.0,33.0,2,False,0,1.0,[20. 20.],0.384,0.3869422001298517,0.6929077999666333,True
True,3.8607220998965204,100.0,100.0,0,True,90,1.0,[20. 20.],0.064,0.07010090001858771,0.5769730000756681,True
True,1.6947847998235375,800.0,33.0,3,False,0,1.0,[20. 20.],0.064,0.06646539992652833,0.9952444999944419,True
True,3.321233799913898,100.0,50.0,1,False,90,1.0,[20. 20.],0.016,0.023260500049218535,0.829506500158459,False
True,2.46811980009079,33.0,100.0,2,True,90,1.0,[20. 20.],0.448,0.4531509999651462,0.9853680001106113,True
True,6.282892399933189,50.0,100.0,1,True,90,1.0,[20. 20.],0.016,0.021111000096425414,2.1146135998424143,False
True,1.7144180999603122,33.0,800.0,3,True,90,1.0,[20. 20.],0.448,0.4515201998874545,1.2893844998907298,True
True,3.50144000002183,50.0,800.0,2,True,0,1.0,[20. 20.],0.448,0.45299259992316365,0.8656184999272227,True
True,1.6544813001528382,100.0,50.0,1,False,0,1.0,[20. 20.],0.08,0.08639999991282821,0.5958243999630213,True
True,1.3827711001504213,50.0,100.0,1,True,90,1.0,[20. 20.],0.08,0.08680479996837676,0.8170594999101013,True
True,11.648423600010574,100.0,33.0,2,False,0,1.0,[20. 20.],0.384,0.38588920002803206,0.6077091000042856,True
True,9.457024000119418,100.0,100.0,0,True,90,1.0,[20. 20.],0.016,0.024777699960395694,0.6044471000786871,True
True,1.4904269000981003,800.0,33.0,3,False,0,1.0,[20. 20.],0.016,0.017924000043421984,1.584134800126776,False
True,2.7768809001427144,800.0,800.0,0,True,0,1.0,[20. 20.],0.016,0.021664500003680587,0.7471632000524551,True
True,2.3417442000936717,33.0,100.0,2,True,90,1.0,[20. 20.],0.448,0.4557195999659598,1.1404187998268753,False
True,1.4736870999913663,50.0,33.0,1,False,0,1.0,[20. 20.],0.08,0.08298390009440482,0.6248804999049753,True
True,6.810071499785408,800.0,33.0,3,False,90,1.0,[20. 20.],0.08,0.0826373000163585,0.6894227999728173,False
