trial,primeCorrect,primeTime,primeDepth,stimDepth,diopters,nearToFar,orientation,contrast,frequency,intensity,requestedLatency,actualLatency,responseTime,correct,caseLabel,caseTrial,trialsAtStep,stepCorrect,expected,w,direction,stepsize,stepChange
1,True,3.9419656000100076,33.0,100.0,2,True,90,1.0,[20. 20.],60,0.96,0.967727999901399,0.3518308000639081,True,near_2,1,1,1,0.75,0.5,start,8,0
2,True,2.5094232000410557,800.0,33.0,3,False,0,1.0,[20. 20.],60,0.96,0.9629530000966042,0.30743380007334054,True,far_3,1,1,1,0.75,0.5,start,8,0
3,True,1.455343300011009,33.0,800.0,3,True,90,1.0,[20. 20.],60,0.96,0.9654351999051869,0.4049569999333471,True,near_3,1,1,1,0.75,0.5,start,8,0
4,True,1.9578152000904083,100.0,800.0,1,True,0,1.0,[20. 20.],60,0.96,0.9632403000723571,0.10384460003115237,False,near_1,1,1,0,0.75,0.5,start,8,0
5,True,5.447002099826932,800.0,50.0,2,False,90,1.0,[20. 20.],60,0.96,0.9641931999940425,0.1638693001586944,True,far_2,1,1,1,0.75,0.5,start,8,0
