trial,primeCorrect,primeTime,primeDepth,stimDepth,diopters,nearToFar,orientation,contrast,frequency,intensity,requestedLatency,actualLatency,responseTime,correct,caseLabel,caseTrial,trialsAtStep,stepCorrect,expected,w,direction,stepsize,stepChange
1,True,8.943734699860215,33.0,100.0,2,True,90,1.0,[20. 20.],60,0.96,0.9644758000504225,0.2881284998729825,True,near_2,1,1,1,0.75,0.5,start,8,0
2,True,3.1142023999709636,100.0,800.0,1,True,90,1.0,[20. 20.],60,0.96,0.9640112998895347,0.38384260004386306,True,near_1,1,1,1,0.75,0.5,start,8,0
3,True,1.855556600028649,100.0,100.0,0,True,90,1.0,[20. 20.],60,0.96,0.9665919998660684,0.3483747001737356,True,near_0,1,1,1,0.75,0.5,start,8,0
4,True,1.9686235000845045,800.0,33.0,3,False,0,1.0,[20. 20.],60,0.96,0.9630535000469536,0.2956537001300603,True,far_3,1,1,1,0.75,0.5,start,8,0
