trial,primeIter,primeCorrect,primeTime,primeDepth,stimDepth,extraDepth,driveFrames,nearToFar,diopters,direction,size,intensity,extraLatency,mainLatency,totalLatency,responseTime,correct,caseLabel,caseTrial,trialsAtStep,stepCorrect,expected,w,direction,stepsize,stepChange
1,3,True,3.243935300037265,33.0,33.0,100.0,0,False,0,start,0.16666666666666666,60,0,0.9820342999882996,0.9820342999882996,0.3998636999167502,True,far-rnd0,1,1,1,0.625,0.5,start,16,0
2,2,True,3.622021400136873,33.0,100.0,800.0,15,True,2,start,0.16666666666666666,60,0.25989270000718534,1.0069925000425428,1.2668852000497282,0.45581529987975955,True,far-240,1,1,1,0.625,0.5,start,16,0
3,2,True,1.4199266000650823,33.0,100.0,800.0,5,True,2,start,0.16666666666666666,60,0.09606819995678961,1.0092480001039803,1.10531620006077,0.2831939999014139,True,far-080,1,1,1,0.625,0.5,start,16,0
4,1,True,9.181637999834493,33.0,100.0,800.0,10,True,2,start,0.16666666666666666,60,0.16708659986034036,1.0046763001009822,1.1717628999613225,0.08642290020361543,True,far-160,1,1,1,0.625,0.5,start,16,0
5,2,True,1.4973430999089032,33.0,100.0,800.0,0,True,2,start,0.16666666666666666,60,0,0.9974792001303285,0.9974792001303285,0.2194043998606503,True,far-000,1,1,1,0.625,0.5,start,16,0
6,2,True,3.448761000065133,33.0,50.0,100.0,0,True,1,start,0.16666666666666666,60,0,0.994543100008741,0.994543100008741,0.18095549987629056,True,far-rnd1,1,1,1,0.625,0.5,start,16,0
7,3,True,3.955523099983111,33.0,800.0,100.0,0,True,3,start,0.16666666666666666,60,0,0.99450089992024,0.99450089992024,0.2897262000478804,True,far-rnd3,1,1,1,0.625,0.5,start,16,0
8,3,True,2.0507571999914944,33.0,100.0,800.0,10,True,2,start,0.16666666666666666,44,0.18224530015140772,0.7638503001071513,0.946095600258559,0.2629466000944376,True,far-160,2,1,1,0.625,1.0,start,16,0
9,2,True,1.8947162998374552,33.0,50.0,100.0,0,True,1,start,0.16666666666666666,44,0,0.7377263000234962,0.7377263000234962,0.4525166000239551,True,far-rnd1,2,1,1,0.625,1.0,start,16,0
10,3,True,1.1125351001974195,33.0,100.0,800.0,5,True,2,start,0.16666666666666666,44,0.09899520012550056,0.7648424999788404,0.8638377001043409,0.35248620016500354,True,far-080,2,1,1,0.625,1.0,start,16,0
11,1,True,2.417406299849972,33.0,800.0,100.0,0,True,3,start,0.16666666666666666,44,0,0.7311816001310945,0.7311816001310945,0.7157217001076788,True,far-rnd3,2,1,1,0.625,1.0,start,16,0
12,3,True,2.4817116998601705,33.0,100.0,800.0,0,True,2,start,0.16666666666666666,44,0,0.7479429999366403,0.7479429999366403,0.4197444999590516,True,far-000,2,1,1,0.625,1.0,start,16,0
13,4,True,3.079415400046855,33.0,100.0,800.0,15,True,2,start,0.16666666666666666,44,0.2525945999659598,0.7760964001063257,1.0286910000722855,3.2729910002090037,True,far-240,2,1,1,0.625,1.0,start,16,0
14,3,True,2.3195559999439865,33.0,33.0,100.0,0,False,0,start,0.16666666666666666,44,0,0.728956300066784,0.728956300066784,0.3535124999471009,True,far-rnd0,2,1,1,0.625,1.0,start,16,0
15,2,True,2.0466985998209566,33.0,100.0,800.0,15,True,2,start,0.16666666666666666,28,0.25317179993726313,0.6577484000008553,0.9109201999381185,0.3798400000669062,True,far-240,3,1,1,0.625,1.0,start,16,0
16,3,True,2.571641999995336,33.0,800.0,100.0,0,True,3,start,0.16666666666666666,28,0,0.486474699806422,0.486474699806422,0.8039085001219064,False,far-rnd3,3,1,0,0.625,1.0,start,16,0
17,2,True,1.8093175999820232,33.0,33.0,100.0,0,False,0,start,0.16666666666666666,28,0,0.47129040001891553,0.47129040001891553,0.5905142999254167,True,far-rnd0,3,1,1,0.625,1.0,start,16,0
18,2,True,1.6922857000026852,33.0,100.0,800.0,0,True,2,start,0.16666666666666666,28,0,0.4825874001253396,0.4825874001253396,0.7565289000049233,True,far-000,3,1,1,0.625,1.0,start,16,0
19,2,True,2.6801927997730672,33.0,50.0,100.0,0,True,1,start,0.16666666666666666,28,0,0.47719920007511973,0.47719920007511973,0.5703027001582086,True,far-rnd1,3,1,1,0.625,1.0,start,16,0
20,1,True,2.3674731999635696,33.0,100.0,800.0,5,True,2,start,0.16666666666666666,28,0.09453090000897646,0.4924515997990966,0.586982499808073,0.5921272998675704,True,far-080,3,1,1,0.625,1.0,start,16,0
