trial,primeIter,primeCorrect,primeTime,primeDepth,stimDepth,extraDepth,driveFrames,nearToFar,diopters,direction,size,intensity,extraLatency,mainLatency,totalLatency,responseTime,correct,caseLabel,caseTrial,trialsAtStep,stepCorrect,expected,w,direction,stepsize,stepChange
20,3,True,2.350289999973029,800.0,50.0,50.0,8,False,2,start,0.16666666666666666,44,0.15784230001736432,0.749716299935244,0.9075585999526083,0.37122530001215637,True,grating-circ,2,1,1,0.625,1.0,start,16,0
21,2,True,1.343305699992925,800.0,33.0,50.0,0,False,3,start,0.16666666666666666,28,0,0.47042220004368573,0.47042220004368573,1.1015315999975428,False,near-rnd3,3,1,0,0.625,1.0,start,16,0
22,2,True,3.4129904999863356,800.0,800.0,50.0,0,False,0,start,0.16666666666666666,28,0,0.4701593000208959,0.4701593000208959,0.541998100001365,True,near-rndm,3,1,1,0.625,1.0,start,16,0
23,2,True,1.4874556999420747,800.0,50.0,800.0,8,False,2,start,0.16666666666666666,28,0.14129469997715205,0.5058878000127152,0.6471824999898672,0.4397354000248015,True,radial-star,3,1,1,0.625,1.0,start,16,0
24,1,True,2.0407274999888614,800.0,100.0,50.0,0,False,1,start,0.16666666666666666,28,0,0.4718918000580743,0.4718918000580743,0.9060638000955805,True,near-rnd2,3,1,1,0.625,1.0,start,16,0
25,1,True,4.084868400008418,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,28,0,0.4685926999663934,0.4685926999663934,0.9532528000418097,False,near-000,3,1,0,0.625,1.0,start,16,0
26,1,True,1.5850326999789104,800.0,50.0,800.0,8,False,2,start,0.16666666666666666,28,0.13632779999170452,0.47826680005528033,0.6145946000469849,0.42248409998137504,True,radial-check,3,1,1,0.625,1.0,start,16,0
27,5,True,1.2381999999051914,800.0,50.0,800.0,8,False,2,start,0.16666666666666666,28,0.16322260000742972,0.9667109999572858,1.1299335999647155,0.3442299000453204,True,radial-anulus,3,1,1,0.625,1.0,start,16,0
28,4,True,1.7398123999591917,800.0,50.0,50.0,8,False,2,start,0.16666666666666666,28,0.16327579994685948,1.0977352000772953,1.2610110000241548,0.4121824000030756,True,grating-circ,3,1,1,0.625,1.0,start,16,0
29,2,True,1.1501916999695823,800.0,50.0,33.0,8,False,2,start,0.16666666666666666,28,0.14903059997595847,0.4924973000306636,0.6415279000066221,0.5601076000602916,True,orig-stim,3,1,1,0.625,1.0,start,16,0
30,3,True,1.580716999946162,800.0,50.0,100.0,8,False,2,start,0.16666666666666666,28,0.145335300010629,0.501825499930419,0.647160799941048,0.6417518999660388,True,grating-gauss,3,1,1,0.625,1.0,start,16,0
31,2,True,2.04176870000083,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,36,0,0.6137730000773445,0.6137730000773445,0.5635614000493661,True,near-000,4,1,1,0.625,0.5,up,8,0
32,3,True,1.9127023000037298,800.0,50.0,800.0,8,False,2,start,0.16666666666666666,12,0.14393840008415282,0.24174339999444783,0.38568180007860065,4.381200199946761,True,radial-star,4,1,1,0.625,0.5,start,16,0
33,3,True,1.501318100024946,800.0,100.0,50.0,0,False,1,start,0.16666666666666666,12,0,0.23034540005028248,0.23034540005028248,1.0891698999330401,True,near-rnd2,4,1,1,0.625,0.5,start,16,0
34,4,True,1.844146899995394,800.0,50.0,100.0,8,False,2,start,0.16666666666666666,12,0.15775390004273504,0.25202939996961504,0.4097833000123501,1.0702766999602318,True,grating-gauss,4,1,1,0.625,0.5,start,16,0
