trial,primeIter,primeCorrect,primeTime,primeDepth,stimDepth,extraDepth,driveFrames,nearToFar,diopters,direction,size,intensity,extraLatency,mainLatency,totalLatency,responseTime,correct,caseLabel,caseTrial,trialsAtStep,stepCorrect,expected,w,direction,stepsize,stepChange
1,3,True,2.771051299991086,800.0,50.0,800.0,8,False,2,start,0.16666666666666666,60,0.14737939997576177,1.015855100005865,1.1632344999816269,0.409302799962461,True,radial-star,1,1,1,0.625,0.5,start,16,0
2,2,True,2.5339272000128403,800.0,50.0,33.0,8,False,2,start,0.16666666666666666,60,0.1433102999581024,1.014084400027059,1.1573946999851614,0.3849982999963686,True,orig-stim,1,1,1,0.625,0.5,start,16,0
3,1,True,2.589265299960971,800.0,800.0,50.0,0,False,0,start,0.16666666666666666,60,0,0.9804557999596,0.9804557999596,0.6611052999505773,True,near-rndm,1,1,1,0.625,0.5,start,16,0
4,4,True,1.174815300037153,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,60,0,1.0170967999147251,1.0170967999147251,0.453138199984096,True,near-000,1,1,1,0.625,0.5,start,16,0
5,2,True,1.3472183999838307,800.0,100.0,50.0,0,False,1,start,0.16666666666666666,60,0,0.9989279999863356,0.9989279999863356,0.40706480003427714,True,near-rnd2,1,1,1,0.625,0.5,start,16,0
6,2,True,1.2056743999710307,800.0,50.0,800.0,8,False,2,start,0.16666666666666666,60,0.1414305999642238,1.003722400055267,1.1451530000194907,0.3281072999816388,True,radial-check,1,1,1,0.625,0.5,start,16,0
7,3,True,1.927113899961114,800.0,50.0,50.0,8,False,2,start,0.16666666666666666,60,0.15252200001850724,1.0095273000188172,1.1620493000373244,0.32406300003640354,True,grating-circ,1,1,1,0.625,0.5,start,16,0
8,4,True,1.3260847999481484,800.0,50.0,800.0,8,False,2,start,0.16666666666666666,60,0.14694550004787743,1.0135566000826657,1.1605021001305431,0.3874561000848189,True,radial-anulus,1,1,1,0.625,0.5,start,16,0
9,3,True,1.3549076000927016,800.0,33.0,50.0,0,False,3,start,0.16666666666666666,60,0,0.9898885000729933,0.9898885000729933,2.0131942000007257,True,near-rnd3,1,1,1,0.625,0.5,start,16,0
10,3,True,1.5381814000429586,800.0,50.0,100.0,8,False,2,start,0.16666666666666666,60,0.14688090002164245,1.024343999917619,1.1712248999392614,0.4411787000717595,True,grating-gauss,1,1,1,0.625,0.5,start,16,0
11,1,True,1.6638227000366896,800.0,50.0,800.0,8,False,2,start,0.16666666666666666,44,0.139770400011912,0.7359900999581441,0.8757604999700561,0.4330096999183297,True,radial-anulus,2,1,1,0.625,1.0,start,16,0
12,2,True,1.4242119999835268,800.0,50.0,800.0,8,False,2,start,0.16666666666666666,44,0.14350449992343783,0.7508125000167638,0.8943169999402016,0.5496385000878945,True,radial-star,2,1,1,0.625,1.0,start,16,0
13,1,True,1.7952915000496432,800.0,50.0,50.0,8,False,2,start,0.16666666666666666,44,0.14037529996130615,0.7301984999794513,0.8705737999407575,0.7911668999586254,True,grating-circ,2,1,1,0.625,1.0,start,16,0
14,2,True,1.4722840000176802,800.0,100.0,50.0,0,False,1,start,0.16666666666666666,44,0,1.2087492001010105,1.2087492001010105,0.4071634999709204,True,near-rnd2,2,1,1,0.625,1.0,start,16,0
15,2,True,1.2660848000086844,800.0,50.0,800.0,8,False,2,start,0.16666666666666666,44,0.6751297999871895,0.7605287000769749,1.4356585000641644,0.07612370001152158,True,radial-check,2,1,1,0.625,1.0,start,16,0
16,2,True,1.327691699960269,800.0,33.0,50.0,0,False,3,start,0.16666666666666666,44,0,0.7239617999875918,0.7239617999875918,0.7212625999236479,True,near-rnd3,2,1,1,0.625,1.0,start,16,0
17,2,True,1.4068636000156403,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,44,0,0.8351811999455094,0.8351811999455094,0.5798713000258431,True,near-000,2,1,1,0.625,1.0,start,16,0
18,1,True,2.454675899934955,800.0,50.0,33.0,8,False,2,start,0.16666666666666666,44,0.14070669992361218,0.7442606999538839,0.8849673998774961,0.7066399999894202,True,orig-stim,2,1,1,0.625,1.0,start,16,0
19,1,True,3.829772499972023,800.0,50.0,100.0,8,False,2,start,0.16666666666666666,44,0.1393847999861464,1.2035938000772148,1.3429786000633612,0.10453980008605868,True,grating-gauss,2,1,1,0.625,1.0,start,16,0
20,3,True,1.404980199993588,800.0,800.0,50.0,0,False,0,start,0.16666666666666666,44,0,0.7388059999793768,0.7388059999793768,0.5073735999176279,True,near-rndm,2,1,1,0.625,1.0,start,16,0
21,2,True,1.4179165000095963,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,28,0,0.48945680004544556,0.48945680004544556,0.8114915000041947,True,near-000,3,1,1,0.625,1.0,start,16,0
22,2,True,2.7132666999241337,800.0,100.0,50.0,0,False,1,start,0.16666666666666666,28,0,0.48711079999338835,0.48711079999338835,0.8219683000352234,True,near-rnd2,3,1,1,0.625,1.0,start,16,0
23,1,True,1.677921700058505,800.0,50.0,100.0,8,False,2,start,0.16666666666666666,28,0.14181129995267838,0.4848136999644339,0.6266249999171123,1.3477354999631643,True,grating-gauss,3,1,1,0.625,1.0,start,16,0
24,1,True,3.94532459997572,800.0,50.0,800.0,8,False,2,start,0.16666666666666666,28,0.136925800004974,0.48208109999541193,0.6190069000003859,1.061253499938175,True,radial-anulus,3,1,1,0.625,1.0,start,16,0
25,3,True,3.268880099989474,800.0,50.0,50.0,8,False,2,start,0.16666666666666666,28,0.15016939991619438,0.4963616000022739,0.6465309999184683,0.8050262000178918,True,grating-circ,3,1,1,0.625,1.0,start,16,0
26,2,True,1.7379410999128595,800.0,50.0,800.0,8,False,2,start,0.16666666666666666,28,0.151893200003542,0.4909855000441894,0.6428787000477314,0.7261010000947863,True,radial-check,3,1,1,0.625,1.0,start,16,0
27,1,True,7.409588099922985,800.0,50.0,800.0,8,False,2,start,0.16666666666666666,28,0.46415889996569604,0.4876988000469282,0.9518577000126243,0.5299145000753924,True,radial-star,3,1,1,0.625,1.0,start,16,0
28,3,True,1.597577500040643,800.0,50.0,33.0,8,False,2,start,0.16666666666666666,28,0.14636870007961988,1.0271774000721052,1.1735461001517251,0.49845170008484274,True,orig-stim,3,1,1,0.625,1.0,start,16,0
29,1,True,10.176505299983546,800.0,800.0,50.0,0,False,0,start,0.16666666666666666,28,0,0.4664902000222355,0.4664902000222355,0.7619797999504954,True,near-rndm,3,1,1,0.625,1.0,start,16,0
