primeCorrect,primeTime,primeDepth,stimDepth,diopters,nearToFar,orientation,contrast,frequency,requestedLatency,actualLatency,responseTime,correct
True,4.986756302881986,33.0,50.0,1,True,90,1.0,[20. 20.],0.704,0.7754506864584982,0.27388459211215377,True
True,5.169824417214841,100.0,50.0,1,False,90,1.0,[20. 20.],0.704,0.7096392312087119,0.39712997525930405,True
True,2.579097527079284,50.0,800.0,2,True,90,1.0,[20. 20.],0.704,0.7387890298850834,0.5260095451958477,True
True,2.3052630806341767,100.0,33.0,2,False,0,1.0,[20. 20.],0.704,0.7054226077161729,0.4092379198409617,True
True,3.0528715644031763,800.0,33.0,3,False,0,1.0,[20. 20.],0.5760000000000001,0.5788793503306806,0.5295420191250741,True
True,6.348796140868217,800.0,100.0,1,False,90,1.0,[20. 20.],0.5760000000000001,0.5893541933037341,0.4338441239669919,True
True,3.427845428697765,800.0,50.0,2,False,90,1.0,[20. 20.],0.5760000000000001,0.5821696002967656,0.5324437143281102,True
True,2.0742878089658916,100.0,100.0,0,True,0,1.0,[20. 20.],0.5760000000000001,0.5828126948326826,0.37924620462581515,True
True,4.412098853848875,33.0,800.0,3,True,0,1.0,[20. 20.],0.5760000000000001,0.5795318288728595,1.8032450899481773,True
True,9.31893462734297,50.0,100.0,1,True,90,1.0,[20. 20.],0.5760000000000001,0.6219077291898429,0.37188360979780555,True
True,3.0564005188643932,33.0,100.0,2,True,90,1.0,[20. 20.],0.5760000000000001,0.5840217592194676,0.46348540717735887,True
True,4.355819740332663,100.0,800.0,1,True,90,1.0,[20. 20.],0.448,0.4532832852564752,0.5526391649618745,True
True,3.772144014015794,33.0,33.0,0,True,0,1.0,[20. 20.],0.448,0.44961621100082994,0.4108839249238372,True
True,1.924598139245063,800.0,100.0,1,False,0,1.0,[20. 20.],0.448,0.4523190842010081,0.5829669432714581,True
True,6.57457035407424,33.0,800.0,3,True,90,1.0,[20. 20.],0.448,0.45180384581908584,2.445916292257607,False
True,9.662693342659622,100.0,33.0,2,False,90,1.0,[20. 20.],0.448,0.44932208256796,0.49398327013477683,True
True,3.1656356533057988,800.0,33.0,3,False,90,1.0,[20. 20.],0.448,0.44996341736987233,0.6055591152980924,True
True,5.866963923443109,50.0,800.0,2,True,0,1.0,[20. 20.],0.448,0.4521173289977014,0.7375702881254256,True
True,2.0485235662199557,50.0,33.0,1,False,90,1.0,[20. 20.],0.32,0.32251196820288897,0.4434192795306444,True
True,6.744166037533432,33.0,100.0,2,True,90,1.0,[20. 20.],0.32,0.3318563373759389,2.389824857003987,True
True,2.705636092927307,800.0,50.0,2,False,0,1.0,[20. 20.],0.32,0.3266326989978552,0.7337689055129886,True
True,3.1932265423238277,33.0,800.0,3,True,90,1.0,[20. 20.],0.512,0.5171557809226215,0.8270715451799333,True
True,9.975253037177026,50.0,50.0,0,True,0,1.0,[20. 20.],0.32,0.3998046964406967,0.45916174864396453,True
True,13.509162114933133,50.0,100.0,1,True,0,1.0,[20. 20.],0.32,0.32582362554967403,1.1254925476387143,True
True,7.089100386481732,800.0,33.0,3,False,0,1.0,[20. 20.],0.32,0.32206564396619797,0.7050575134344399,True
True,9.667011429555714,800.0,33.0,3,False,0,1.0,[20. 20.],0.192,0.1949778227135539,2.691771295387298,True
True,5.2527325646951795,800.0,50.0,2,False,0,1.0,[20. 20.],0.192,0.1969261672347784,1.5659667309373617,True
True,2.6423489218577743,33.0,50.0,1,True,90,1.0,[20. 20.],0.192,0.19785341946408153,0.6194934127852321,True
True,2.4656099937856197,50.0,800.0,2,True,90,1.0,[20. 20.],0.192,0.19473530631512403,1.088543800637126,True
True,4.55046149995178,800.0,800.0,0,True,0,1.0,[20. 20.],0.192,0.19544438179582357,1.2770050512626767,True
True,4.374150714837015,100.0,50.0,1,False,90,1.0,[20. 20.],0.192,0.19594788970425725,0.9031038908287883,False
True,3.110803134739399,33.0,800.0,3,True,90,1.0,[20. 20.],0.512,0.5162390857003629,1.7833030065521598,True
True,2.026177430059761,800.0,33.0,3,False,90,1.0,[20. 20.],0.064,0.06693283887580037,1.7054665950126946,False
True,1.9360952470451593,33.0,800.0,3,True,0,1.0,[20. 20.],0.512,0.5165813066996634,1.7889788351021707,True
