primeCorrect,primeTime,primeDepth,stimDepth,diopters,nearToFar,orientation,contrast,frequency,requestedLatency,actualLatency,responseTime,correct
True,33.931330249179155,800.0,50.0,2,False,90,1.0,[20. 20.],0.96,0.9641251293942332,0.7469577644951642,True
True,3.978699002414942,33.0,800.0,3,True,90,1.0,[20. 20.],0.96,1.0182866943068802,0.4651082451455295,True
True,8.553436801303178,33.0,100.0,2,True,0,1.0,[20. 20.],0.96,0.9838836388662457,0.4647079608403146,True
True,5.693544863257557,50.0,50.0,0,True,0,1.0,[20. 20.],0.96,0.9661667263135314,0.4291700329631567,True
True,5.4129727352410555,800.0,100.0,1,False,0,1.0,[20. 20.],0.96,0.9654139573685825,0.6107460977509618,True
True,4.878063385840505,800.0,33.0,3,False,90,1.0,[20. 20.],0.96,0.9619888127781451,0.4934724308550358,True
True,3.698603403288871,33.0,50.0,1,True,0,1.0,[20. 20.],0.96,0.9650248158723116,0.4685410149395466,True
True,3.0394346164539456,800.0,800.0,0,True,90,1.0,[20. 20.],0.8320000000000001,0.8776305504143238,0.4719333150424063,True
True,1.8637062232010067,800.0,100.0,1,False,90,1.0,[20. 20.],0.8320000000000001,0.8369220616295934,0.5045663216151297,True
True,3.8863473678939044,50.0,100.0,1,True,0,1.0,[20. 20.],0.8320000000000001,0.8381921220570803,0.41165164951235056,True
True,3.2843327494338155,800.0,33.0,3,False,0,1.0,[20. 20.],0.8320000000000001,0.8333731666207314,0.6253337534144521,True
False,7.214474168140441,33.0,800.0,3,True,0,1.0,[20. 20.],0.8320000000000001,0.8365704570896924,0.5384922618977726,True
False,4.676764294039458,33.0,100.0,2,True,0,1.0,[20. 20.],0.8320000000000001,0.8377789342775941,0.4237924385815859,True
True,3.288315359968692,100.0,33.0,2,False,0,1.0,[20. 20.],0.8320000000000001,0.8339282860979438,0.5672708079218864,True
True,4.563879093620926,33.0,800.0,3,True,0,1.0,[20. 20.],0.8320000000000001,0.8371150195598602,0.6319265705533326,True
True,5.140541777014732,800.0,33.0,3,False,90,1.0,[20. 20.],0.704,0.7552716583013535,0.5878606773912907,True
True,3.268195274285972,50.0,100.0,1,True,90,1.0,[20. 20.],0.704,0.7097477330826223,0.5852035512216389,True
True,9.387553352862597,100.0,33.0,2,False,0,1.0,[20. 20.],0.704,0.7069252142682672,0.3789119003340602,True
True,3.130882458295673,50.0,800.0,2,True,90,1.0,[20. 20.],0.8320000000000001,0.8361085900105536,0.5207812143489718,True
True,5.245802218560129,50.0,33.0,1,False,0,1.0,[20. 20.],0.704,0.7059832997620106,0.3942133239470422,True
