primeCorrect,primeTime,primeDepth,stimDepth,diopters,nearToFar,orientation,contrast,frequency,requestedLatency,actualLatency,responseTime,correct
True,70.91923931299243,50.0,33.0,1,False,90,1.0,[20. 20.],0.96,0.9617920427117497,5.942398041137494,True
True,227.58872312190942,800.0,33.0,3,False,0,1.0,[20. 20.],0.96,0.9616436588112265,28.48624267790001,False
True,22.938048283336684,50.0,800.0,2,True,0,1.0,[20. 20.],0.96,0.9898316019680351,71.94678826711606,False
