trial,primeIter,primeCorrect,primeTime,primeDepth,stimDepth,extraDepth,driveFrames,nearToFar,diopters,direction,size,intensity,extraLatency,mainLatency,totalLatency,responseTime,correct,caseLabel,caseTrial,trialsAtStep,stepCorrect,expected,w,direction,stepsize,stepChange
1,2,True,1.3311173999682069,800.0,50.0,33.0,4,False,2,start,0.16666666666666666,60,0.07693899981677532,0.999734700191766,1.0766737000085413,0.8504446998704225,True,near-080,1,1,1,0.625,0.5,start,16,0
2,1,True,10.47005150001496,800.0,50.0,33.0,8,False,2,start,0.16666666666666666,60,0.1318071000277996,0.9805389000102878,1.1123460000380874,0.5924003999680281,True,near-160,1,1,1,0.625,0.5,start,16,0
3,1,True,3.817460799822584,800.0,50.0,33.0,12,False,2,start,0.16666666666666666,60,0.19583499990403652,0.9838610999286175,1.179696099832654,0.41940529993735254,True,near-240,1,1,1,0.625,0.5,start,16,0
4,2,True,3.9840023000724614,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,60,0,1.0023240000009537,1.0023240000009537,0.5996807999908924,True,near-000,1,1,1,0.625,0.5,start,16,0
5,3,True,2.212813900085166,800.0,50.0,33.0,4,False,2,start,0.16666666666666666,44,0.08211779990233481,0.7583242000546306,0.8404419999569654,1.0407865000888705,True,near-080,2,1,1,0.625,1.0,start,16,0
6,4,True,1.4238261000718921,800.0,50.0,33.0,12,False,2,start,0.16666666666666666,44,0.21333359996788204,0.757224100176245,0.970557700144127,0.6356670998502523,True,near-240,2,1,1,0.625,1.0,start,16,0
7,1,True,2.1291907001286745,800.0,50.0,33.0,8,False,2,start,0.16666666666666666,44,0.131139500066638,0.727455300046131,0.858594800112769,0.6874936998356134,True,near-160,2,1,1,0.625,1.0,start,16,0
8,1,True,6.0891770999878645,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,44,0,1.1373209999874234,1.1373209999874234,0.3493290999904275,True,near-000,2,1,1,0.625,1.0,start,16,0
9,1,True,2.98332509980537,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,28,0,0.46825080015696585,0.46825080015696585,1.217402100097388,True,near-000,3,1,1,0.625,1.0,start,16,0
10,4,True,2.4256163998506963,800.0,50.0,33.0,4,False,2,start,0.16666666666666666,28,0.08705819980241358,0.507222699932754,0.5942808997351676,0.963071099948138,True,near-080,3,1,1,0.625,1.0,start,16,0
11,4,True,2.3875207998789847,800.0,50.0,33.0,8,False,2,start,0.16666666666666666,28,0.1485834999475628,0.9525741001125425,1.1011576000601053,0.4734070999547839,True,near-160,3,1,1,0.625,1.0,start,16,0
12,3,True,1.7717087999917567,800.0,50.0,33.0,12,False,2,start,0.16666666666666666,28,0.20915180002339184,0.49588419985957444,0.7050359998829663,2.146659200079739,True,near-240,3,1,1,0.625,1.0,start,16,0
13,2,True,2.031885800184682,800.0,50.0,33.0,8,False,2,start,0.16666666666666666,12,0.13694139989092946,0.23492900002747774,0.3718703999184072,1.2865732999052852,False,near-160,4,1,0,0.625,0.5,start,16,0
14,2,True,4.141822499921545,800.0,50.0,33.0,12,False,2,start,0.16666666666666666,12,0.20468119997531176,0.23038439988158643,0.4350655998568982,1.0813386000227183,True,near-240,4,1,1,0.625,0.5,start,16,0
15,2,True,2.229785199975595,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,12,0,0.231908000074327,0.231908000074327,2.2664987000171095,False,near-000,4,1,0,0.625,0.5,start,16,0
16,2,True,2.006529200123623,800.0,50.0,33.0,4,False,2,start,0.16666666666666666,12,0.0758897999767214,0.2313035000115633,0.3071932999882847,1.714666100218892,True,near-080,4,1,1,0.625,0.5,start,16,0
17,2,True,1.5870513999834657,800.0,50.0,33.0,12,False,2,start,0.16666666666666666,0,0.20452860021032393,0.032874499913305044,0.23740310012362897,1.1070051998831332,False,near-240,5,1,0,0.625,0.5,start,16,0
18,2,True,1.796394299948588,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,20,0,0.3526858000550419,0.3526858000550419,2.287025999976322,True,near-000,5,1,1,0.625,0.5,up,8,0
19,1,True,3.056956899818033,800.0,50.0,33.0,4,False,2,start,0.16666666666666666,0,0.0662165000103414,0.021982999984174967,0.08819949999451637,2.109385000076145,True,near-080,5,1,1,0.625,0.5,start,16,0
20,1,True,2.640057099983096,800.0,50.0,33.0,8,False,2,up,0.16666666666666666,20,0.13089919998310506,0.34230519994162023,0.4732043999247253,1.1475038998760283,True,near-160,5,1,1,0.625,0.5,up,8,0
21,1,True,2.063390500145033,800.0,50.0,33.0,12,False,2,up,0.16666666666666666,8,0.19497060007415712,0.1539873001165688,0.3489579001907259,1.2253312000539154,False,near-240,6,1,0,0.625,0.5,up,8,0
22,2,True,2.1820970000699162,800.0,50.0,33.0,8,False,2,up,0.16666666666666666,20,0.13526810007169843,0.36418380006216466,0.4994519001338631,0.9331978000700474,True,near-160,6,2,2,1.25,1,up,8,0
23,3,True,1.1131177998613566,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,20,0,0.35506549989804626,0.35506549989804626,1.082511599874124,True,near-000,6,2,2,1.25,1,up,8,0
24,1,True,1.6683790001552552,800.0,50.0,33.0,4,False,2,start,0.16666666666666666,0,0.06597660016268492,0.022941800067201257,0.08891840022988617,1.928817299893126,False,near-080,6,1,0,0.625,0.5,start,16,0
25,2,True,2.338946299860254,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,20,0,0.35302259982563555,0.35302259982563555,1.201038399944082,True,near-000,7,3,3,1.875,1,up,8,0
26,1,True,2.425362099893391,800.0,50.0,33.0,12,False,2,up,0.16666666666666666,8,0.1931394999846816,0.1504647999536246,0.3436042999383062,2.5982119999825954,False,near-240,7,2,0,1.25,1,up,8,0
27,2,True,2.1348214000463486,800.0,50.0,33.0,8,False,2,up,0.16666666666666666,20,0.14090290013700724,0.35571040003560483,0.49661330017261207,1.4399668001569808,False,near-160,7,3,2,1.875,1,up,8,0
28,3,True,1.9139706999994814,800.0,50.0,33.0,4,False,2,up,0.16666666666666666,8,0.07456790003925562,0.1773304999805987,0.2518984000198543,1.2772856999654323,True,near-080,7,1,1,0.625,0.5,up,8,0
29,2,True,2.48798880004324,800.0,50.0,33.0,4,False,2,up,0.16666666666666666,8,0.07695289980620146,0.1670043000485748,0.24395719985477626,1.6004671999253333,True,near-080,8,2,2,1.25,1,up,8,0
30,3,True,1.146269999910146,800.0,50.0,33.0,8,False,2,up,0.16666666666666666,20,0.13865909981541336,0.6746926999185234,0.8133517997339368,0.6054279999807477,True,near-160,8,4,3,2.5,1,up,8,0
31,2,True,1.2338737999089062,800.0,50.0,33.0,12,False,2,up,0.16666666666666666,16,0.20236120000481606,0.29178390000015497,0.494145100004971,0.9132565998006612,True,near-240,8,1,1,0.625,1,up,8,0
32,3,True,3.442643800051883,800.0,50.0,33.0,0,False,2,down,0.16666666666666666,16,0,0.3063246998935938,0.3063246998935938,1.2794047000352293,False,near-000,8,1,0,0.625,1,down,4,0
33,1,True,3.676728699821979,800.0,50.0,33.0,4,False,2,up,0.16666666666666666,8,0.06894599995575845,0.14814650011248887,0.21709250006824732,1.5786391000729054,False,near-080,9,3,2,1.875,1,up,8,0
34,3,True,3.3613928998820484,800.0,50.0,33.0,0,False,2,down,0.16666666666666666,16,0,0.29992810008116066,0.29992810008116066,1.3823895999230444,True,near-000,9,2,1,1.25,1,down,4,0
35,4,True,1.3447936000302434,800.0,50.0,33.0,8,False,2,up,0.16666666666666666,20,0.14913260005414486,0.3766534000169486,0.5257860000710934,0.8124207998625934,True,near-160,9,5,4,3.125,1,up,8,0
36,1,True,3.545471499906853,800.0,50.0,33.0,12,False,2,up,0.16666666666666666,16,0.19516110001131892,0.27818420017138124,0.47334530018270016,2.077685199910775,False,near-240,9,2,1,1.25,1,up,8,0
37,3,True,1.3590988998766989,800.0,50.0,33.0,0,False,2,down,0.16666666666666666,16,0,0.3006351999938488,0.3006351999938488,1.5281899999827147,False,near-000,10,3,1,1.875,1,down,4,0
38,2,True,1.5423096001613885,800.0,50.0,33.0,12,False,2,up,0.16666666666666666,16,0.2008326998911798,0.2962489000055939,0.4970815998967737,0.7996070000808686,True,near-240,10,3,2,1.875,1,up,8,0
39,4,True,2.0525772001128644,800.0,50.0,33.0,8,False,2,up,0.16666666666666666,20,0.15141279995441437,0.3708726998884231,0.5222854998428375,1.1086922001559287,True,near-160,10,6,5,3.75,1,up,8,0
40,1,True,4.865912700071931,800.0,50.0,33.0,4,False,2,up,0.16666666666666666,8,0.06729040015488863,0.15473659988492727,0.2220270000398159,1.3625588999129832,False,near-080,10,4,2,2.5,1,up,8,0
41,4,True,2.1740395999513566,800.0,50.0,33.0,8,False,2,down,0.16666666666666666,16,0.1520208001602441,0.30777209997177124,0.45979290013201535,0.8303063998464495,True,near-160,11,1,1,0.625,1,down,4,0
42,3,True,2.007045700214803,800.0,50.0,33.0,0,False,2,down,0.16666666666666666,16,0,0.29949300014413893,0.29949300014413893,1.1752317999489605,False,near-000,11,4,1,2.5,1,down,4,0
43,3,True,1.448849700158462,800.0,50.0,33.0,12,False,2,up,0.16666666666666666,16,0.20280209998600185,0.30120790004730225,0.5040100000333041,0.9086271999403834,True,near-240,11,4,3,2.5,1,up,8,0
44,2,True,1.3110565000679344,800.0,50.0,33.0,4,False,2,up,0.16666666666666666,8,0.0755610999185592,0.16706330003216863,0.24262439995072782,1.05808120011352,False,near-080,11,5,2,3.125,1,up,8,0
45,3,True,1.8150438000448048,800.0,50.0,33.0,12,False,2,up,0.16666666666666666,16,0.21216419991105795,0.3035957000683993,0.5157598999794573,0.8600447999779135,True,near-240,12,5,4,3.125,1,up,8,0
46,1,True,4.3497042001690716,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,18,0,0.3111054999753833,0.3111054999753833,1.1635593001265079,False,near-000,12,1,0,0.625,1,up,2,0
47,1,True,2.617821699939668,800.0,50.0,33.0,8,False,2,down,0.16666666666666666,16,0.130177800077945,0.2763971001841128,0.4065749002620578,0.8210415001958609,True,near-160,12,2,2,1.25,1,down,4,0
48,2,True,1.577108700061217,800.0,50.0,33.0,4,False,2,up,0.16666666666666666,16,0.07192640006542206,0.2987168999388814,0.37064330000430346,0.879458999959752,True,near-080,12,1,1,0.625,1,up,8,0
49,4,True,2.0752266999334097,800.0,50.0,33.0,4,False,2,up,0.16666666666666666,16,0.0907441999297589,0.31358869979158044,0.40433289972133934,1.0233616000041366,True,near-080,13,2,2,1.25,1,up,8,0
50,1,True,6.562178399879485,800.0,50.0,33.0,8,False,2,down,0.16666666666666666,16,0.1301859999075532,0.2772762000095099,0.4074621999170631,1.3931233000475913,False,near-160,13,3,2,1.875,1,down,4,0
51,5,True,1.8239907000679523,800.0,50.0,33.0,12,False,2,up,0.16666666666666666,16,0.2180796000175178,0.3069003000855446,0.5249799001030624,0.8758453000336885,True,near-240,13,6,5,3.75,1,up,8,0
52,1,True,3.740163200069219,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,18,0,0.3087747001554817,0.3087747001554817,2.193964699981734,False,near-000,13,2,0,1.25,2,up,2,0
53,1,True,10.36588509986177,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,18,0,0.7013121000491083,0.7013121000491083,2.0651475999038666,False,near-000,14,3,0,1.875,2,up,2,0
54,2,True,5.499925000127405,800.0,50.0,33.0,12,False,2,down,0.16666666666666666,12,0.5355981001630425,0.23699050000868738,0.7725886001717299,0.6689018998295069,True,near-240,14,1,1,0.625,1,down,4,0
55,3,True,6.141967200208455,800.0,50.0,33.0,4,False,2,up,0.16666666666666666,16,0.08145749988034368,0.29662029980681837,0.37807779968716204,1.0809304001741111,True,near-080,14,3,3,1.875,1,up,8,0
