primeCorrect,primeTime,primeDepth,stimDepth,diopters,nearToFar,orientation,contrast,frequency,requestedLatency,actualLatency,responseTime,correct
True,16.12286080000922,50.0,33.0,1,False,90,1.0,[20. 20.],0.96,0.9631395998876542,0.10093649988994002,False
True,2.9963322000112385,800.0,33.0,3,False,90,1.0,[20. 20.],0.96,0.9624829001259059,0.4015079999808222,True
True,1.7939168999437243,33.0,800.0,3,True,0,1.0,[20. 20.],0.96,0.9638271001167595,0.43226579995825887,True
True,1.6776537999976426,33.0,33.0,0,True,0,1.0,[20. 20.],0.96,0.9624216998927295,0.3339004998560995,True
True,2.6220544998068362,50.0,800.0,2,True,90,1.0,[20. 20.],0.96,0.9625955000519753,0.3601337999571115,True
True,2.8814926999621093,50.0,100.0,1,True,90,1.0,[20. 20.],0.96,1.0311341001652181,0.3944548999425024,True
True,13.109977400163189,100.0,33.0,2,False,90,1.0,[20. 20.],0.96,0.9638965998310596,0.3179618001449853,True
True,4.038639700040221,33.0,100.0,2,True,0,1.0,[20. 20.],0.8320000000000001,0.8404331998899579,0.4233975000679493,True
True,3.0257874999661,50.0,50.0,0,True,90,1.0,[20. 20.],0.8320000000000001,0.8374769000802189,0.2640909000765532,True
False,1.7316185999661684,50.0,33.0,1,False,90,1.0,[20. 20.],1.088,1.090878900140524,0.30487840017303824,True
True,2.4102348999585956,100.0,33.0,2,False,0,1.0,[20. 20.],0.8320000000000001,0.8349345000460744,0.3741344001609832,True
True,2.427066900068894,100.0,800.0,1,True,0,1.0,[20. 20.],0.8320000000000001,0.8364914001431316,0.46878429991193116,True
True,5.435187699971721,800.0,33.0,3,False,0,1.0,[20. 20.],0.8320000000000001,0.8344889001455158,0.3346216001082212,True
True,5.614349100040272,33.0,800.0,3,True,90,1.0,[20. 20.],0.8320000000000001,0.8373196001630276,0.5766551000997424,True
True,8.013310899958014,50.0,50.0,0,True,90,1.0,[20. 20.],0.704,0.7078138999640942,0.30969220004044473,True
True,1.4895159001462162,50.0,33.0,1,False,90,1.0,[20. 20.],1.088,1.0908562999684364,0.19869670015759766,True
True,3.1882650000043213,800.0,33.0,3,False,90,1.0,[20. 20.],0.704,0.7063495998736471,0.35888050007633865,True
True,3.9182696000207216,100.0,800.0,1,True,90,1.0,[20. 20.],0.704,0.7068288999143988,0.48707480006851256,True
True,2.575056500034407,100.0,33.0,2,False,90,1.0,[20. 20.],0.704,0.7066691999789327,0.3905253999400884,True
True,11.751247899839655,33.0,800.0,3,True,0,1.0,[20. 20.],0.704,0.7094969998579472,0.523946899920702,True
True,5.339802799979225,50.0,800.0,2,True,90,1.0,[20. 20.],0.704,0.7078658998943865,0.3437546999193728,True
