trial,primeIter,primeCorrect,primeTime,primeDepth,stimDepth,extraDepth,driveFrames,nearToFar,diopters,direction,size,intensity,extraLatency,mainLatency,totalLatency,responseTime,correct,caseLabel,caseTrial,trialsAtStep,stepCorrect,expected,w,direction,stepsize,stepChange
1,1,True,1.9866140000522137,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,60,0,0.9813012999948114,0.9813012999948114,0.2548907999880612,True,near-000,1,1,1,0.625,0.5,start,8,0
2,2,True,1.0671985000371933,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,52,0,0.8741025000344962,0.8741025000344962,0.12380560021847486,True,near-000,2,1,1,0.625,1.0,start,8,0
3,1,True,3.6266826998908073,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,44,0,0.7229740000329912,0.7229740000329912,0.1862282999791205,True,near-000,3,1,1,0.625,1.0,start,8,0
4,4,True,0.8884471000637859,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,36,0,0.8141456998419017,0.8141456998419017,0.09943659999407828,True,near-000,4,1,1,0.625,0.5,start,8,0
5,1,True,1.6127836999949068,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,28,0,0.46785389981232584,0.46785389981232584,1.049850899958983,False,near-000,5,1,0,0.625,0.5,start,8,0
6,2,True,1.0833014000672847,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,32,0,0.5553025999106467,0.5553025999106467,0.9813246999401599,False,near-000,6,1,0,0.625,0.5,up,4,0
7,2,True,1.2051882001105696,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,32,0,0.548824300058186,0.548824300058186,0.9285301000345498,True,near-000,7,2,1,1.25,1,up,4,0
8,1,True,6.549503599992022,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,32,0,0.5296060000546277,0.5296060000546277,0.4103439999744296,True,near-000,8,3,2,1.875,1,up,4,0
9,2,True,1.2514330998528749,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,32,0,0.5439804999623448,0.5439804999623448,0.3888465999625623,True,near-000,9,4,3,2.5,1,up,4,0
10,4,True,1.3539718000683933,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,32,0,0.5619745999574661,0.5619745999574661,0.35660629998892546,True,near-000,10,5,4,3.125,1,up,4,0
11,4,True,0.9415780999697745,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,32,0,0.5577221000567079,0.5577221000567079,0.41501310002058744,True,near-000,11,6,5,3.75,1,up,4,0
12,1,True,1.1850833999924362,800.0,50.0,33.0,0,False,2,down,0.16666666666666666,30,0,0.4984429001342505,0.4984429001342505,0.6604832999873906,True,near-000,12,1,1,0.625,1,down,2,0
13,1,True,1.5025868001393974,800.0,50.0,33.0,0,False,2,down,0.16666666666666666,30,0,0.49955209996551275,0.49955209996551275,0.3976016000378877,True,near-000,13,2,2,1.25,1,down,2,0
14,1,True,1.3639116999693215,800.0,50.0,33.0,0,False,2,down,0.16666666666666666,30,0,0.49866099981591105,0.49866099981591105,0.6381443999707699,True,near-000,14,3,3,1.875,1,down,2,0
15,3,True,1.0379951000213623,800.0,50.0,33.0,0,False,2,down,0.16666666666666666,28,0,0.4896354000084102,0.4896354000084102,0.6615091001149267,False,near-000,15,1,0,0.625,1,down,2,0
16,2,True,1.0914260998833925,800.0,50.0,33.0,0,False,2,down,0.16666666666666666,28,0,0.49107280001044273,0.49107280001044273,0.7506313000340015,False,near-000,16,2,0,1.25,1,down,2,0
17,2,True,0.8644149000756443,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,29,0,0.507566399872303,0.507566399872303,0.4480471999850124,True,near-000,17,1,1,0.625,1,up,1,0
18,1,True,1.3588592000305653,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,29,0,0.4842282999306917,0.4842282999306917,0.6174373999238014,True,near-000,18,2,2,1.25,2,up,1,0
19,4,True,1.4839498999062926,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,29,0,0.520253699971363,0.520253699971363,0.4381758999079466,True,near-000,19,3,3,1.875,2,up,1,0
20,3,True,1.6342577999457717,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,29,0,0.5064781999681145,0.5064781999681145,0.5133332998957485,True,near-000,20,4,4,2.5,2,up,1,0
21,1,True,0.8580356000456959,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,29,0,0.48646119982004166,0.48646119982004166,0.5276271998882294,False,near-000,21,5,4,3.125,2,up,1,0
22,4,True,0.8110678000375628,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,29,0,0.5099408000241965,0.5099408000241965,0.36527010006830096,True,near-000,22,6,5,3.75,2,up,1,0
23,3,True,1.1595163000747561,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,29,0,0.5052600000053644,0.5052600000053644,0.5013176999054849,True,near-000,23,7,6,4.375,2,up,1,0
24,1,True,1.1013572998344898,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,29,0,0.4846323998644948,0.4846323998644948,0.4088573001790792,True,near-000,24,8,7,5.0,2,up,1,0
25,1,True,1.0854553999379277,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,29,0,0.486457800026983,0.486457800026983,0.7123213999439031,True,near-000,25,9,8,5.625,2,up,1,1
