primeCorrect,primeTime,primeDepth,stimDepth,diopters,nearToFar,orientation,contrast,frequency,requestedLatency,actualLatency,responseTime,correct
True,17.718034199999238,50.0,100.0,1,True,90,1.0,[20. 20.],0.4,0.4047628000007535,0.5302585000008548,True
True,7.956039900000178,50.0,100.0,1,True,90,1.0,[20. 20.],0.4,0.40592519999881915,0.7342868000014278,True
True,2.6496516999995947,50.0,100.0,1,True,0,1.0,[20. 20.],0.4,0.4072082999991835,1.556044999999358,True
True,1.4309346999998525,50.0,100.0,1,True,0,1.0,[20. 20.],0.272,0.27887080000073183,1.8638643999984197,True
True,2.012532900000224,50.0,100.0,1,True,0,1.0,[20. 20.],0.272,0.2778107000012824,0.9636042000001908,True
True,3.1372602000010374,50.0,100.0,1,True,0,1.0,[20. 20.],0.272,0.27936489999956393,0.5052034999989701,True
True,1.7946121000004496,50.0,100.0,1,True,90,1.0,[20. 20.],0.20800000000000002,0.21663400000034017,0.6119595999989542,True
True,3.404771499999697,50.0,100.0,1,True,90,1.0,[20. 20.],0.20800000000000002,0.21547859999918728,0.771697199999835,True
True,2.189279099999112,50.0,100.0,1,True,90,1.0,[20. 20.],0.20800000000000002,0.21376239999881363,0.5657943999995041,True
True,4.07763420000083,50.0,100.0,1,True,90,1.0,[20. 20.],0.14400000000000002,0.14879470000050787,0.6139017000004969,True
True,2.7874705999984144,50.0,100.0,1,True,90,1.0,[20. 20.],0.14400000000000002,0.14965029999984836,0.5266764000007242,True
True,1.5179712999997719,50.0,100.0,1,True,90,1.0,[20. 20.],0.14400000000000002,0.15361010000015085,0.6877956999996968,True
True,4.181327299998884,50.0,100.0,1,True,90,1.0,[20. 20.],0.08,0.0853917000004003,0.6373944999995729,True
True,5.7937426999997115,50.0,100.0,1,True,90,1.0,[20. 20.],0.08,0.13646089999929245,0.49643769999966025,True
True,3.982105600000068,50.0,100.0,1,True,90,1.0,[20. 20.],0.08,0.08823780000057013,0.6803385000002891,True
True,2.829264599999078,50.0,100.0,1,True,90,1.0,[20. 20.],0.016,0.02238489999945159,1.9011038999997254,True
True,5.879584700000123,50.0,100.0,1,True,0,1.0,[20. 20.],0.016,0.02251350000005914,2.6105437999995047,False
True,6.155013499999768,50.0,100.0,1,True,0,1.0,[20. 20.],0.016,0.02146350000111852,1.2583659000010812,True
True,1.655816099999356,50.0,100.0,1,True,0,1.0,[20. 20.],0.016,0.022584800000913674,1.8173624999999447,True
True,1.5672536000001855,50.0,100.0,1,True,0,1.0,[20. 20.],0.016,0.023704400000497117,0.987288799999078,False
True,1.3131412000002456,50.0,100.0,1,True,0,1.0,[20. 20.],0.016,0.021648799998729373,0.9117311999998492,True
True,1.8776376999994682,50.0,100.0,1,True,0,1.0,[20. 20.],0.016,0.02050760000020091,0.8243612000005669,False
True,3.4203546999997343,50.0,100.0,1,True,0,1.0,[20. 20.],0.016,0.021842100000867504,1.2674167999994097,False
True,2.2317595000004076,50.0,100.0,1,True,90,1.0,[20. 20.],0.016,0.02358230000027106,1.077042099999744,False
True,1.5370767999993404,50.0,100.0,1,True,90,1.0,[20. 20.],0.14400000000000002,0.1484569999993255,0.8289649000016652,True
True,3.686072899999999,50.0,100.0,1,True,0,1.0,[20. 20.],0.14400000000000002,0.1513532999997551,1.9803972000008798,False
True,1.9110672999995586,50.0,100.0,1,True,90,1.0,[20. 20.],0.14400000000000002,0.15002300000014657,0.5924773999995523,True
True,3.195231399999102,50.0,100.0,1,True,0,1.0,[20. 20.],0.14400000000000002,0.15343209999991814,0.559549400000833,True
True,1.865793199998734,50.0,100.0,1,True,0,1.0,[20. 20.],0.14400000000000002,0.152272899998934,0.6859569999996893,True
True,4.4811843000006775,50.0,100.0,1,True,0,1.0,[20. 20.],0.14400000000000002,0.1493981999992684,0.7636075999998866,True
True,2.305542599999171,50.0,100.0,1,True,90,1.0,[20. 20.],0.08,0.08843100000012782,0.6529492999998183,True
True,2.8282326000007743,50.0,100.0,1,True,90,1.0,[20. 20.],0.08,0.08735239999987243,0.7107069999983651,True
False,1.3482184999993478,50.0,100.0,1,True,90,1.0,[20. 20.],0.08,0.08700899999894318,1.1000416000006226,True
True,1.2879063000000315,50.0,100.0,1,True,90,1.0,[20. 20.],0.08,0.08555040000101144,0.6086204000002908,True
True,2.0938076000002184,50.0,100.0,1,True,0,1.0,[20. 20.],0.048,0.05515509999895585,0.6234660999998596,True
True,1.789834900000642,50.0,100.0,1,True,0,1.0,[20. 20.],0.048,0.05675890000020445,0.5920393999986118,True
True,4.355185000000347,50.0,100.0,1,True,90,1.0,[20. 20.],0.048,0.0542423000006238,0.8082895999996254,True
True,1.6423852999996598,50.0,100.0,1,True,0,1.0,[20. 20.],0.016,0.02312040000106208,1.5445534999998927,True
True,3.364751299999625,50.0,100.0,1,True,0,1.0,[20. 20.],0.016,0.0226779999993596,0.6158464999989519,True
True,1.6269114999995509,50.0,100.0,1,True,0,1.0,[20. 20.],0.016,0.022052799999073613,0.8348760000008042,True
True,2.9446342999999615,50.0,100.0,1,True,90,1.0,[20. 20.],0.016,0.021682000000510016,0.6714902000003349,False
True,1.7573701000001165,50.0,100.0,1,True,0,1.0,[20. 20.],0.016,0.0219928999995318,0.683333599999969,True
True,1.6720399999994697,50.0,100.0,1,True,90,1.0,[20. 20.],0.016,0.021957699998893077,0.5282828999988851,False
True,2.9367191000001185,50.0,100.0,1,True,90,1.0,[20. 20.],0.016,0.022758299999622977,0.8060682999985147,False
True,1.5478681999993569,50.0,100.0,1,True,0,1.0,[20. 20.],0.048,0.05399140000008629,0.6830831000006583,True
True,2.4962493000002723,50.0,100.0,1,True,90,1.0,[20. 20.],0.048,0.053103600001122686,1.3971531000006507,False
True,2.224201199998788,50.0,100.0,1,True,90,1.0,[20. 20.],0.048,0.05279850000079023,0.8338435999994545,False
True,1.9427964000005886,50.0,100.0,1,True,90,1.0,[20. 20.],0.048,0.05334299999958603,0.7488905000009254,False
True,1.385908299998846,50.0,100.0,1,True,90,1.0,[20. 20.],0.064,0.0712093999991339,0.9809277999993355,False
