primeCorrect,primeTime,primeDepth,stimDepth,diopters,nearToFar,orientation,contrast,frequency,requestedLatency,actualLatency,responseTime,correct
True,45.49545369998668,50.0,33.0,1,False,0,1.0,[20. 20.],0.96,0.9622566000034567,12.01850960002048,False
True,3.6221435999905225,100.0,800.0,1,True,90,1.0,[20. 20.],0.96,0.9640047999855597,0.7817019000067376,False
False,4.754387399996631,800.0,800.0,0,True,0,1.0,[20. 20.],0.96,0.9639311000064481,0.653274699987378,True
True,2.981155099987518,50.0,800.0,2,True,90,1.0,[20. 20.],0.96,0.9638007000030484,0.26914509999915026,False
False,2.126261199999135,800.0,50.0,2,False,90,1.0,[20. 20.],0.96,0.9652180999983102,0.7109841000055894,False
False,3.7234782000014093,800.0,33.0,3,False,0,1.0,[20. 20.],0.96,0.9625344999949448,5.948871500004316,True
True,4.654028899996774,33.0,800.0,3,True,90,1.0,[20. 20.],0.96,0.9647507999907248,1.6089578999963123,False
True,3.4507175000035204,33.0,800.0,3,True,90,1.0,[20. 20.],1.088,1.09137149999151,13.09016029999475,False
True,2.2381637999787927,50.0,800.0,2,True,0,1.0,[20. 20.],1.088,1.094305999984499,0.01275950000854209,True
False,1.5933170999924187,800.0,33.0,3,False,90,1.0,[20. 20.],0.96,0.9628995999810286,0.9091298000130337,True
False,2.6400863000017125,33.0,50.0,1,True,0,1.0,[20. 20.],1.088,1.0947200000227895,0.04857539999647997,True
