trial,primeIter,primeCorrect,primeTime,primeDepth,stimDepth,extraDepth,driveFrames,nearToFar,diopters,direction,size,intensity,extraLatency,mainLatency,totalLatency,responseTime,correct,caseLabel,caseTrial,trialsAtStep,stepCorrect,expected,w,direction,stepsize,stepChange
1,1,True,14.263258999912068,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,60,0,0.9804144999943674,0.9804144999943674,0.34301629988476634,True,near-000,1,1,1,0.625,0.5,start,8,0
2,1,True,1.059299800079316,800.0,50.0,33.0,12,False,2,start,0.16666666666666666,60,0.19378719991073012,0.9794230000115931,1.1732101999223232,0.32366010011173785,True,near-240,1,1,1,0.625,0.5,start,8,0
3,2,True,0.8981761999893934,800.0,50.0,33.0,4,False,2,start,0.16666666666666666,60,0.07276639994233847,0.9944090000353754,1.0671753999777138,0.3381202998571098,True,near-080,1,1,1,0.625,0.5,start,8,0
4,1,True,1.9168269000947475,800.0,50.0,33.0,8,False,2,start,0.16666666666666666,60,0.13100990001112223,0.9797584998887032,1.1107683998998255,0.2925275000743568,True,near-160,1,1,1,0.625,0.5,start,8,0
5,2,True,1.2172159999608994,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,52,0,0.870231700129807,0.870231700129807,0.7263615999836475,True,near-000,2,1,1,0.625,1.0,start,8,0
6,3,True,2.3593981999438256,800.0,50.0,33.0,8,False,2,start,0.16666666666666666,52,0.14036890002898872,0.8823762000538409,1.0227451000828296,0.36988830007612705,True,near-160,2,1,1,0.625,1.0,start,8,0
7,3,True,1.2327738001476973,800.0,50.0,33.0,12,False,2,start,0.16666666666666666,52,0.2081253998912871,0.878285399870947,1.086410799762234,0.41309339995495975,True,near-240,2,1,1,0.625,1.0,start,8,0
8,2,True,1.4637951999902725,800.0,50.0,33.0,4,False,2,start,0.16666666666666666,52,0.07712090015411377,0.8657792001031339,0.9429001002572477,0.4822845999151468,True,near-080,2,1,1,0.625,1.0,start,8,0
9,4,True,1.3269702000543475,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,44,0,0.7496921999845654,0.7496921999845654,0.7794542999472469,True,near-000,3,1,1,0.625,1.0,start,8,0
10,2,True,2.0795304998755455,800.0,50.0,33.0,8,False,2,start,0.16666666666666666,44,0.13498360011726618,0.7474090999457985,0.8823927000630647,0.582325000083074,True,near-160,3,1,1,0.625,1.0,start,8,0
11,2,True,1.3183746999129653,800.0,50.0,33.0,12,False,2,start,0.16666666666666666,44,0.19982059998437762,0.7397761999163777,0.9395967999007553,0.4224911001510918,True,near-240,3,1,1,0.625,1.0,start,8,0
12,2,True,2.2345030999276787,800.0,50.0,33.0,4,False,2,start,0.16666666666666666,44,0.07412889995612204,0.7423525000922382,0.8164814000483602,0.43920860020443797,True,near-080,3,1,1,0.625,1.0,start,8,0
13,2,True,2.1560423001646996,800.0,50.0,33.0,12,False,2,start,0.16666666666666666,36,0.19815650000236928,0.6229852999094874,0.8211417999118567,0.602510099997744,True,near-240,4,1,1,0.625,0.5,start,8,0
14,1,True,1.2904185000807047,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,36,0,0.5940924999304116,0.5940924999304116,0.7086428999900818,True,near-000,4,1,1,0.625,0.5,start,8,0
15,2,True,1.1374227001797408,800.0,50.0,33.0,4,False,2,start,0.16666666666666666,36,0.07083499990403652,0.6173910999204963,0.6882260998245329,0.7202476998791099,True,near-080,4,1,1,0.625,0.5,start,8,0
16,2,True,2.8164302001241595,800.0,50.0,33.0,8,False,2,start,0.16666666666666666,36,0.4746681998949498,0.6117734001018107,1.0864415999967605,0.42791970004327595,True,near-160,4,1,1,0.625,0.5,start,8,0
17,1,True,3.3590887000318617,800.0,50.0,33.0,8,False,2,start,0.16666666666666666,28,0.20591110014356673,0.4688805998302996,0.6747916999738663,0.7081071001011878,True,near-160,5,1,1,0.625,0.5,start,8,0
18,1,True,2.382236200151965,800.0,50.0,33.0,12,False,2,start,0.16666666666666666,28,0.19413910014554858,0.46880679996684194,0.6629459001123905,0.7127323001623154,True,near-240,5,1,1,0.625,0.5,start,8,0
19,2,True,1.4322844999842346,800.0,50.0,33.0,4,False,2,start,0.16666666666666666,28,0.07308749994263053,0.8213518999982625,0.894439399940893,0.4499027000274509,True,near-080,5,1,1,0.625,0.5,start,8,0
20,1,True,3.3240940999239683,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,28,0,0.46900900010950863,0.46900900010950863,0.7924164000432938,True,near-000,5,1,1,0.625,0.5,start,8,0
21,1,True,1.975214800098911,800.0,50.0,33.0,8,False,2,start,0.16666666666666666,20,0.13036539987660944,0.3427580001298338,0.47312340000644326,0.699496200075373,True,near-160,6,1,1,0.625,0.5,start,8,0
22,1,True,1.3879184999968857,800.0,50.0,33.0,0,False,2,start,0.16666666666666666,20,0,0.3409242001362145,0.3409242001362145,0.8233888000249863,False,near-000,6,1,0,0.625,0.5,start,8,0
23,2,True,1.203525000018999,800.0,50.0,33.0,4,False,2,start,0.16666666666666666,20,0.07427829992957413,0.3920310998801142,0.46630939980968833,0.716943500097841,True,near-080,6,1,1,0.625,0.5,start,8,0
24,2,True,1.364126899978146,800.0,50.0,33.0,12,False,2,start,0.16666666666666666,20,0.2008692000526935,0.5435097999870777,0.7443790000397712,0.4390569000970572,True,near-240,6,1,1,0.625,0.5,start,8,0
25,4,True,1.668784199981019,800.0,50.0,33.0,8,False,2,start,0.16666666666666666,12,0.15002680011093616,0.25092050014063716,0.4009473002515733,1.4605564998928457,True,near-160,7,1,1,0.625,0.5,start,8,0
26,4,True,1.6443490001838654,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,24,0,0.43259300012141466,0.43259300012141466,1.866074400022626,True,near-000,7,1,1,0.625,0.5,up,4,0
27,1,True,2.2961483001708984,800.0,50.0,33.0,4,False,2,start,0.16666666666666666,12,0.06721929996274412,0.21393120009452105,0.28115050005726516,1.802198600023985,False,near-080,7,1,0,0.625,0.5,start,8,0
28,2,True,1.8917834998574108,800.0,50.0,33.0,12,False,2,start,0.16666666666666666,12,0.20450210012495518,0.23670289991423488,0.44120500003919005,0.8634500000625849,True,near-240,7,1,1,0.625,0.5,start,8,0
29,2,True,2.0695136000867933,800.0,50.0,33.0,4,False,2,up,0.16666666666666666,16,0.07498349994421005,0.2908749000634998,0.36585840000770986,0.8186242999508977,True,near-080,8,1,1,0.625,0.5,up,4,0
30,2,True,1.1730242997873574,800.0,50.0,33.0,12,False,2,start,0.16666666666666666,4,0.20349019998684525,0.1050704000517726,0.30856060003861785,1.147081800037995,False,near-240,8,1,0,0.625,0.5,start,8,0
31,1,True,2.123432000167668,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,24,0,0.4042948998976499,0.4042948998976499,0.9058851001318544,True,near-000,8,2,2,1.25,1,up,4,0
32,2,True,2.0418599999975413,800.0,50.0,33.0,8,False,2,start,0.16666666666666666,4,0.13792039989493787,0.10889020003378391,0.24681059992872179,1.6140457999426872,False,near-160,8,1,0,0.625,0.5,start,8,0
33,1,True,1.5349608000833541,800.0,50.0,33.0,4,False,2,up,0.16666666666666666,16,0.06689230003394186,0.6177848000079393,0.6846771000418812,0.5396274998784065,True,near-080,9,2,2,1.25,1,up,4,0
34,4,True,1.2216369998641312,800.0,50.0,33.0,12,False,2,up,0.16666666666666666,6,0.20723229995928705,0.13832289981655777,0.3455551997758448,1.7507797998841852,False,near-240,9,1,0,0.625,0.5,up,2,0
