trial,primeCorrect,primeTime,primeDepth,stimDepth,extraDepth,driveFrames,nearToFar,diopters,direction,size,intensity,extraLatency,mainLatency,totalLatency,responseTime,correct,caseLabel,caseTrial,trialsAtStep,stepCorrect,expected,w,direction,stepsize,stepChange
64,True,1.6966582999993989,800.0,50.0,33.0,0,False,2,down,0.25,12,0,0.23423250000087137,0.23423250000087137,0.7405364999995072,True,near-000,9,2,2,1.25,1,down,8,0
65,True,2.315631699999358,800.0,800.0,50.0,0,False,0,up,0.25,32,0,0.5451474000001326,0.5451474000001326,0.3288200999995752,True,near-rndm,10,3,2,1.875,1.0,up,16,0
66,True,3.132837199998903,800.0,50.0,33.0,10,False,2,down,0.25,12,0.1692585999990115,0.2354427999998734,0.4047013999988849,1.4837048999997933,False,near-160,10,3,1,1.875,1,down,8,0
67,True,2.085527999999613,800.0,33.0,50.0,0,False,3,up,0.25,16,0,0.2790036999995209,0.2790036999995209,0.7429174999997485,True,near-rnd3,10,5,3,3.125,0.5,up,16,0
68,True,6.314704599999459,800.0,50.0,33.0,15,False,2,up,0.25,32,0.2537725000001956,0.5476163000002998,0.8013888000004954,0.258752399999139,True,near-240,10,2,2,1.25,1.0,up,16,0
69,True,5.530838999999105,800.0,50.0,33.0,5,False,2,down,0.25,0,0.09411899999940943,0.034604700000272715,0.12872369999968214,1.458578399999169,False,near-080,10,2,0,1.25,1,down,8,0
70,True,2.884225100000549,800.0,100.0,50.0,0,False,1,down,0.25,0,0,0.036562199999025324,0.036562199999025324,0.8259655999991082,False,near-rnd2,9,1,0,0.625,0.5,down,8,0
71,True,3.7782170999998925,800.0,50.0,33.0,0,False,2,down,0.25,12,0,0.23316909999994095,0.23316909999994095,0.7986608999999589,True,near-000,10,3,3,1.875,1,down,8,0
72,True,4.507687100000112,800.0,100.0,50.0,0,False,1,down,0.25,0,0,0.035545900000215624,0.035545900000215624,1.1127866999995604,False,near-rnd2,10,2,0,1.25,1,down,8,0
73,True,2.2134765999999217,800.0,50.0,33.0,5,False,2,up,0.25,8,0.17620440000064264,0.17486680000001797,0.3510712000006606,1.68586680000044,False,near-080,11,1,0,0.625,1,up,4,0
74,True,2.561711100001048,800.0,50.0,33.0,10,False,2,down,0.25,12,0.1736813000006805,0.3862009999993461,0.5598823000000266,0.4471763000001374,True,near-160,11,4,2,2.5,1,down,8,0
75,True,2.9442453000010573,800.0,33.0,50.0,0,False,3,up,0.25,16,0,0.2759881999991194,0.2759881999991194,1.221872699999949,True,near-rnd3,11,6,4,3.75,0.5,up,16,0
76,True,4.842834200000652,800.0,800.0,50.0,0,False,0,up,0.25,32,0,0.5384727000000566,0.5384727000000566,0.885453900000357,False,near-rndm,11,4,2,2.5,0.5,up,16,0
77,True,6.983910400000241,800.0,50.0,33.0,15,False,2,up,0.25,32,0.25104670000109763,0.5583961000011186,0.8094428000022162,0.4163944000010815,True,near-240,11,3,3,1.875,1.0,up,16,0
78,True,4.285916700000598,800.0,33.0,50.0,0,False,3,up,0.25,16,0,0.27848529999937455,0.27848529999937455,1.236526500000764,True,near-rnd3,12,7,5,4.375,0.5,up,16,0
