trial,primeCorrect,primeTime,primeDepth,stimDepth,diopters,nearToFar,orientation,contrast,frequency,intensity,requestedLatency,actualLatency,responseTime,correct,caseLabel,caseTrial,trialsAtStep,stepCorrect,expected,w,direction,stepsize,stepChange
1,True,1.6579827000387013,800.0,33.0,50.0,0,15.291251299902797,False,3,90,1.0,[21. 21.],60,0.96,0.9624529001303017,0.09824700001627207,True,near-rndm,1,1,1,0.75,0.5,start,8,0
2,True,2.023879300104454,800.0,50.0,33.0,10,0.1630826999899,False,2,90,1.0,[21. 21.],60,0.96,0.9649324000347406,0.11216040002182126,False,near-160,1,1,0,0.75,0.5,start,8,0
3,True,1.7694431999698281,800.0,100.0,50.0,0,0.1630826999899,False,1,90,1.0,[21. 21.],60,0.96,0.968079499900341,3.2334970999509096,True,near-rnd2,1,1,1,0.75,0.5,start,8,0
4,True,1.9208789998665452,800.0,50.0,33.0,5,0.08293009991757572,False,2,0,1.0,[21. 21.],60,0.96,0.9673496000468731,0.0658528998028487,True,near-080,1,1,1,0.75,0.5,start,8,0
5,True,2.117243400076404,800.0,50.0,33.0,0,0.08293009991757572,False,2,0,1.0,[21. 21.],60,0.96,0.9683052999898791,0.17428839998319745,False,near-000,1,1,0,0.75,0.5,start,8,0
6,False,1.5182141000404954,800.0,50.0,33.0,10,0.16203140001744032,False,2,0,1.0,[21. 21.],68,1.088,1.0936837999615818,0.07370730000548065,False,near-160,2,1,0,0.75,0.5,up,4,0
7,True,1.6358615001663566,800.0,33.0,50.0,0,0.16203140001744032,False,3,0,1.0,[21. 21.],52,0.8320000000000001,0.835630499990657,0.30846759979613125,True,near-rnd2,2,1,1,0.75,0.5,start,8,0
8,True,1.576658699894324,800.0,33.0,50.0,0,0.16203140001744032,False,3,0,1.0,[21. 21.],52,0.8320000000000001,0.83572500012815,0.1198817000258714,True,near-rndm,2,1,1,0.75,0.5,start,8,0
9,True,2.484494299860671,800.0,50.0,33.0,0,0.16203140001744032,False,2,0,1.0,[21. 21.],68,1.088,1.097344399895519,0.9560355001594871,True,near-000,2,1,1,0.75,0.5,up,4,0
10,True,2.8600696998182684,800.0,50.0,33.0,5,0.08268059999682009,False,2,90,1.0,[21. 21.],52,0.8320000000000001,0.8380452999845147,0.19050589995458722,True,near-080,2,1,1,0.75,0.5,start,8,0
11,True,2.426308099878952,800.0,50.0,33.0,0,0.08268059999682009,False,2,90,1.0,[21. 21.],68,1.088,1.0941474998835474,0.2964655999094248,True,near-000,3,2,2,1.5,1,up,4,0
12,True,2.3856840000953525,800.0,100.0,50.0,0,0.08268059999682009,False,1,90,1.0,[21. 21.],44,0.704,0.7115093998145312,0.4299172998871654,True,near-rndm,3,1,1,0.75,0.5,start,8,0
13,True,1.6606878999155015,800.0,50.0,33.0,10,0.16315280017443,False,2,0,1.0,[21. 21.],68,1.088,1.091909599956125,0.21804470010101795,True,near-160,2,1,1,0.75,0.5,up,4,0
14,True,2.5524726998992264,800.0,33.0,50.0,0,0.16315280017443,False,3,0,1.0,[21. 21.],44,0.704,0.7080109000671655,1.8371971000451595,True,near-rnd2,3,1,1,0.75,0.5,start,8,0
15,True,2.038015100173652,800.0,50.0,33.0,5,0.08304220018908381,False,2,0,1.0,[21. 21.],44,0.704,0.7080628999974579,0.37317320005968213,True,near-080,3,1,1,0.75,0.5,start,8,0
16,True,2.6475873000454158,800.0,100.0,50.0,0,0.08304220018908381,False,1,90,1.0,[21. 21.],36,0.5760000000000001,0.580365400062874,0.42466360004618764,True,near-rndm,4,1,1,0.75,0.5,start,8,0
17,True,2.630265399813652,800.0,50.0,33.0,0,0.08304220018908381,False,2,0,1.0,[21. 21.],68,1.088,1.094461499946192,0.3339317999780178,True,near-000,4,3,3,2.25,1,up,4,0
18,True,2.167161700082943,800.0,50.0,33.0,5,0.08133330009877682,False,2,0,1.0,[21. 21.],36,0.5760000000000001,0.5823511998169124,0.5344891999848187,True,near-080,4,1,1,0.75,0.5,start,8,0
