trial,primeCorrect,primeTime,primeDepth,stimDepth,extraDepth,driveFrames,nearToFar,diopters,direction,size,intensity,extraLatency,mainLatency,totalLatency,responseTime,correct,caseLabel,caseTrial,trialsAtStep,stepCorrect,expected,w,direction,stepsize,stepChange
67,True,1.5475315999938175,800.0,50.0,33.0,10,False,2,down,0.25,0,0.17394799998146482,0.03782339999452233,0.21177139997598715,0.8955792000051588,False,near-160,10,2,0,1.25,1,down,8,0
68,True,1.6802381000015885,800.0,50.0,33.0,15,False,2,up,0.25,8,0.25376829999731854,0.17487019998952746,0.428638499986846,0.657228900003247,True,near-240,10,2,1,1.25,1,up,8,0
69,True,1.7265191999904346,800.0,50.0,33.0,0,False,2,up,0.25,20,0,0.35756340000079945,0.35756340000079945,0.4904870000027586,False,near-000,10,1,0,0.625,1,up,4,0
70,False,1.2163528999953996,800.0,800.0,50.0,0,False,0,down,0.25,0,0,0.02150979998987168,0.02150979998987168,1.0332745999912731,True,near-rndm,10,2,2,1.25,1,down,8,0
71,True,1.5814777999767102,800.0,33.0,50.0,0,False,3,down,0.25,36,0,0.592603400000371,0.592603400000371,1.6670309000182897,False,near-rnd3,11,2,1,1.25,1,down,8,0
72,True,1.6567394000012428,800.0,50.0,33.0,10,False,2,up,0.25,8,0.17114970000693575,0.17303379997611046,0.3441834999830462,0.9146576000202913,False,near-160,11,1,0,0.625,1,up,4,0
73,True,1.3959956000035163,800.0,50.0,33.0,5,False,2,down,0.25,0,0.09306620000279509,0.03928220001398586,0.13234840001678094,2.0482880999916233,False,near-080,11,3,1,1.875,1,down,8,0
74,True,1.8889829000108875,800.0,50.0,33.0,15,False,2,up,0.25,8,0.24971840000944212,0.31949619998340495,0.5692145999928471,0.43903800001135096,True,near-240,11,3,2,1.875,1,up,8,0
75,True,4.238414399995236,800.0,50.0,33.0,0,False,2,up,0.25,20,0,0.3567581999814138,0.3567581999814138,0.7658588000049349,True,near-000,11,2,1,1.25,1,up,4,0
76,False,4.773378600017168,800.0,100.0,50.0,0,False,1,down,0.25,0,0,0.03666990000056103,0.03666990000056103,1.2814966999867465,True,near-rnd2,11,2,1,1.25,1,down,8,0
77,True,14.78438389999792,800.0,800.0,50.0,0,False,0,down,0.25,0,0,0.024883799982490018,0.024883799982490018,1.1794923999987077,False,near-rndm,10,2,1,1.25,1,down,8,0
78,True,1.5517441999982111,800.0,50.0,33.0,15,False,2,up,0.25,8,0.2502680000034161,0.23725440000998788,0.48752240001340397,0.6331789999967441,True,near-240,12,4,3,2.5,1,up,8,0
79,True,1.48955929998192,800.0,800.0,50.0,0,False,0,down,0.25,0,0,0.02246250002644956,0.02246250002644956,1.4846221999905538,False,near-rndm,11,3,1,1.875,1,down,8,0
80,True,1.6459820000163745,800.0,33.0,50.0,0,False,3,down,0.25,36,0,0.6010440000100061,0.6010440000100061,1.1646171000029426,False,near-rnd3,12,3,1,1.875,1,down,8,0
