trial,primeCorrect,primeTime,primeDepth,stimDepth,diopters,nearToFar,direction,size,intensity,requestedLatency,actualLatency,responseTime,correct,caseLabel,caseTrial,trialsAtStep,stepCorrect,expected,w,direction,stepsize,stepChange
30,True,5.82748209987767,33.0,100.0,800.0,10,True,2,down,0.25,44,0.1704282001592219,0.7492754999548197,10.170428200159222,216.56790960021317,True,far-160,4,1,1,0.75,0.5,down,16,0
31,True,8.422923299949616,33.0,50.0,100.0,0,True,1,start,0.25,60,0,0.9893235000781715,0,0.3410287001170218,False,far-rnd2,7,7,4,5.25,0.5,start,16,0
32,True,10.646615299861878,33.0,100.0,800.0,5,True,2,start,0.25,60,0.09171499987132847,1.0053447999525815,5.0917149998713285,238.5315347001888,True,far-080,7,7,5,5.25,0.5,start,16,0
33,True,2.678517899941653,33.0,100.0,800.0,0,True,2,up,0.25,80,0,1.3983345001470298,0,0.32369089988060296,False,far-000,7,2,0,1.5,1.0,up,16,0
34,True,2.009618900017813,33.0,50.0,100.0,0,True,1,up,0.25,80,0,1.3087452000472695,0,0.6738189000170678,True,far-rndm,7,1,1,0.75,0.5,up,16,0
35,False,1.5546210000757128,33.0,100.0,800.0,10,True,2,down,0.25,44,0.17037800000980496,0.7506176999304444,10.170378000009805,249.68857910018414,True,far-160,5,2,2,1.5,1.0,down,16,0
36,True,1.136588300112635,33.0,100.0,800.0,0,True,2,up,0.25,80,0,1.316088099963963,0,0.3301581998821348,True,far-000,8,1,1,0.75,1.0,up,16,0
37,True,1.6981176000554115,33.0,50.0,100.0,0,True,1,up,0.25,80,0,1.3065014998428524,0,0.38378280005417764,False,far-rndm,8,2,1,1.5,1.0,up,16,0
38,True,3.5348551000934094,33.0,100.0,800.0,10,True,2,down,0.25,44,0.16894269990734756,0.7557800998911262,10.168942699907348,260.8803533001337,True,far-160,5,2,2,1.5,1.0,down,16,0
39,True,1.736055700108409,33.0,800.0,100.0,0,True,3,up,0.25,76,0,1.2452195000369102,0,264.3451861999929,False,far-rnd2,8,1,0,0.75,0.5,up,16,0
40,True,2.575997400097549,33.0,100.0,800.0,5,True,2,start,0.25,60,0.09246110008098185,1.0035443000961095,5.092461100080982,268.4549147998914,False,far-080,8,8,5,6.0,0.5,start,16,0
41,True,2.573730699950829,33.0,100.0,800.0,0,True,2,up,0.25,80,0,1.3284481998998672,0,0.3444255997892469,True,far-000,9,2,2,1.5,1.0,up,16,0
42,True,2.36126619996503,33.0,50.0,100.0,0,True,1,up,0.25,80,0,1.305130299879238,0,0.3332014000043273,False,far-rndm,9,3,1,2.25,1.0,up,16,0
43,True,4.359084099996835,33.0,100.0,800.0,5,True,2,up,0.25,68,0.0914106999989599,1.175182200036943,5.09141069999896,282.8726304001175,False,far-080,9,1,0,0.75,0.5,up,8,0
44,True,4.624200100079179,33.0,800.0,100.0,0,True,3,up,0.25,76,0,1.2397508998401463,0,289.09728000010364,True,far-rnd2,9,2,1,1.5,1.0,up,16,0
45,True,8.0127812998835,33.0,100.0,800.0,10,True,2,down,0.25,44,0.20404800004325807,0.7537412000820041,10.204048000043258,298.5943377998192,True,far-160,6,3,3,2.25,1.0,down,16,0
46,True,4.940197699936107,33.0,100.0,800.0,10,True,2,down,0.25,28,0.1682054998818785,0.5019723000004888,10.168205499881878,304.6952861000318,False,far-160,7,1,0,0.75,0.5,down,16,0
47,True,2.166975599946454,33.0,100.0,800.0,0,True,2,up,0.25,80,0,1.3118834998458624,0,0.40836500003933907,True,far-000,10,3,3,2.25,1.0,up,16,0
48,True,1.4406731999479234,33.0,100.0,800.0,5,True,2,up,0.25,68,0.09392700018361211,1.1298879999667406,5.093927000183612,311.8307034999598,False,far-080,10,2,0,1.5,1,up,8,0
49,True,16.379961099941283,33.0,50.0,100.0,0,True,1,up,0.25,80,0,1.3054062000010163,0,0.2591081000864506,False,far-rndm,10,1,0,0.75,0.5,up,16,0
50,True,1.6622452000156045,33.0,33.0,100.0,0,False,0,up,0.25,76,0,1.2313534999266267,0,0.3067477000877261,False,far-rnd2,10,3,1,2.25,1.0,up,16,0
51,True,2.5662317001260817,33.0,100.0,800.0,0,True,2,down,0.25,64,0,1.0564198000356555,0,0.4388885998632759,True,far-000,11,1,1,0.75,0.5,down,8,0
52,True,1.7025154998991638,33.0,100.0,800.0,10,True,2,down,0.25,28,0.171982399886474,0.49076669989153743,10.171982399886474,339.97909200005233,True,far-160,8,2,1,1.5,1.0,down,16,0
53,True,1.441904499894008,33.0,800.0,100.0,0,True,3,up,0.25,80,0,1.304475599899888,0,344.4616718001198,True,far-rndm,11,2,1,1.5,1.0,up,16,0
54,True,2.722868800163269,33.0,33.0,100.0,0,False,0,up,0.25,80,0,1.2937646000646055,0,0.03427439997904003,True,far-rnd2,11,1,1,0.75,0.5,up,16,0
55,True,3.842357899993658,33.0,100.0,800.0,5,True,2,up,0.25,76,0.08957449998706579,1.2612022999674082,5.089574499987066,354.23402329999954,True,far-080,11,1,1,0.75,1,up,8,0
56,True,3.9969014001544565,33.0,100.0,800.0,0,True,2,down,0.25,64,0,1.0568996998481452,0,0.457942099776119,True,far-000,12,2,2,1.5,1,down,8,0
57,True,6.940338599961251,33.0,800.0,100.0,0,True,3,up,0.25,80,0,1.306334299966693,0,368.3901615999639,True,far-rnd2,12,2,2,1.5,1.0,up,16,0
