trial,primeCorrect,primeTime,primeDepth,stimDepth,extraDepth,driveFrames,nearToFar,diopters,direction,size,intensity,extraLatency,mainLatency,totalLatency,responseTime,correct,caseLabel,caseTrial,trialsAtStep,stepCorrect,expected,w,direction,stepsize,stepChange
78,False,4.718006199999991,800.0,800.0,50.0,0,False,0,up,0.25,16,0,0.2829503000000386,0.2829503000000386,1.0622455999998692,True,near-rndm,7,2,2,1.25,1.0,up,16,0
79,False,44.052388600000086,800.0,50.0,33.0,5,False,2,down,0.25,28,0.09388430000035441,0.48885390000032203,0.5827382000006764,0.6250982999999906,True,near-080,9,3,2,1.875,1,down,8,0
80,False,3.1573050000001786,800.0,50.0,33.0,0,False,2,up,0.25,28,0,0.49470069999961197,0.49470069999961197,0.5112944000002244,True,near-000,10,6,4,3.75,0.5,up,16,0
81,True,4.0924657999999,800.0,100.0,50.0,0,False,1,up,0.25,16,0,0.30548540000017965,0.30548540000017965,0.5318037000001823,True,near-rnd2,8,3,2,1.875,1.0,up,16,0
82,True,1.6090941000002204,800.0,50.0,33.0,10,False,2,up,0.25,28,0.1727576999996927,0.4863995000000614,0.6591571999997541,0.37258750000000873,True,near-160,5,1,1,0.625,0.5,up,16,0
83,True,3.4343352999999297,800.0,50.0,33.0,15,False,2,down,0.25,0,0.2499505999999201,0.03844200000003184,0.2883925999999519,1.8087547000000086,False,near-240,9,1,0,0.625,0.5,down,8,0
84,True,1.973511099999996,800.0,33.0,50.0,0,False,3,up,0.25,32,0,0.5382988999999725,0.5382988999999725,0.8311171999998805,True,near-rnd3,11,3,3,1.875,1.0,up,16,0
85,False,2.4788730000000214,800.0,100.0,50.0,0,False,1,up,0.25,16,0,0.29805009999972754,0.29805009999972754,0.5187344999999368,True,near-rnd2,9,4,3,2.5,0.5,up,16,0
86,True,4.65019379999967,800.0,50.0,33.0,5,False,2,down,0.25,28,0.09376100000008591,0.49045250000017404,0.58421350000026,4.223222699999951,False,near-080,9,3,1,1.875,1,down,8,0
87,True,5.387528100000054,800.0,33.0,50.0,0,False,3,down,0.25,16,0,0.2789784999999938,0.2789784999999938,3.1014070000001084,False,near-rnd3,12,1,0,0.625,0.5,down,8,0
88,False,5.574903400000039,800.0,50.0,33.0,0,False,2,up,0.25,28,0,0.4850162999996428,0.4850162999996428,2.746075000000019,True,near-000,10,6,4,3.75,0.5,up,16,0
89,True,6.757105199999842,800.0,50.0,33.0,10,False,2,up,0.25,28,0.17133749999993597,0.49878949999992983,0.6701269999998658,0.5005021000001761,True,near-160,6,2,2,1.25,1.0,up,16,0
90,True,1.9430513999996037,800.0,50.0,33.0,15,False,2,down,0.25,0,0.24795110000013665,0.03544469999997091,0.28339580000010756,1.0949360999998135,False,near-240,10,2,0,1.25,1,down,8,0
91,True,5.656478200000038,800.0,800.0,50.0,0,False,0,up,0.25,16,0,0.280520499999966,0.280520499999966,2.121693199999754,True,near-rndm,7,2,2,1.25,1.0,up,16,0
92,True,5.023813899999823,800.0,100.0,50.0,0,False,1,up,0.25,16,0,0.29787579999992886,0.29787579999992886,0.7340024999998604,False,near-rnd2,9,4,2,2.5,0.5,up,16,0
93,True,1.9449366999997437,800.0,50.0,33.0,15,False,2,up,0.25,8,0.25188740000021426,0.16289280000000872,0.414780200000223,0.8580489999999372,False,near-240,11,1,0,0.625,1,up,4,0
94,False,7.344783099999859,800.0,800.0,50.0,0,False,0,up,0.25,16,0,0.2845757999998568,0.2845757999998568,1.5453369000001658,False,near-rndm,8,3,2,1.875,1.0,up,16,0
95,False,2.3374211000000287,800.0,33.0,50.0,0,False,3,down,0.25,16,0,0.27922399999988556,0.27922399999988556,0.8885998999999174,False,near-rnd3,13,2,0,1.25,1,down,8,0
96,True,2.583427699999902,800.0,50.0,33.0,5,False,2,down,0.25,28,0.0914997999998377,0.4933666000001722,0.5848664000000099,0.525630000000092,False,near-080,10,4,1,2.5,1,down,8,0
97,False,2.7667139000000134,800.0,50.0,33.0,10,False,2,up,0.25,28,0.17204109999966022,0.6666585999996641,0.8386996999993244,0.5685185000002093,True,near-160,7,3,3,1.875,1.0,up,16,0
98,False,2.3139320000000225,800.0,50.0,33.0,0,False,2,up,0.25,28,0,0.488848500000131,0.488848500000131,0.7991339000000153,True,near-000,10,6,4,3.75,0.5,up,16,0
99,True,3.605989900000168,800.0,50.0,33.0,10,False,2,up,0.25,28,0.17230349999999817,0.4906771999999364,0.6629806999999346,0.6928367999998954,True,near-160,7,3,3,1.875,1.0,up,16,0
100,True,5.360089799999969,800.0,800.0,50.0,0,False,0,up,0.25,16,0,0.3557698999998138,0.3557698999998138,0.5134876000001896,True,near-rndm,8,3,3,1.875,1.0,up,16,0
101,True,3.395144999999957,800.0,100.0,50.0,0,False,1,up,0.25,16,0,0.29802349999999933,0.29802349999999933,0.7847586000002593,True,near-rnd2,10,5,3,3.125,0.5,up,16,0
102,True,16.81537500000013,800.0,50.0,33.0,15,False,2,up,0.25,8,0.2511837000001833,0.17428879999988567,0.425472500000069,0.9881125000001703,True,near-240,12,2,1,1.25,1,up,4,0
103,False,3.6722311999997146,800.0,50.0,33.0,0,False,2,up,0.25,28,0,0.481303200000184,0.481303200000184,0.43326010000009774,True,near-000,10,6,4,3.75,0.5,up,16,0
104,True,3.2125647000002573,800.0,50.0,33.0,5,False,2,up,0.25,36,0.08822929999996632,0.6138737999999648,0.7021030999999311,0.29637730000013107,True,near-080,11,1,1,0.625,1,up,4,0
105,True,2.162108900000021,800.0,33.0,50.0,0,False,3,down,0.25,16,0,0.2796941000001425,0.2796941000001425,5.485509499999807,True,near-rnd3,13,2,1,1.25,1,down,8,0
106,False,5.989069599999766,800.0,50.0,33.0,5,False,2,up,0.25,36,0.09161959999983083,0.6136570999997275,0.7052766999995583,0.43225319999964995,True,near-080,12,2,2,1.25,1,up,4,0
107,True,9.871744199999739,800.0,50.0,33.0,15,False,2,up,0.25,8,0.24715550000018993,0.1755537999997614,0.4227092999999513,0.7292983000002096,False,near-240,13,3,1,1.875,1,up,4,0
108,True,2.7568553999999494,800.0,50.0,33.0,10,False,2,down,0.25,12,0.16858319999982996,0.22851489999993646,0.3970980999997664,0.5797757000000274,True,near-160,8,1,1,0.625,0.5,down,8,0
109,True,9.840615600000092,800.0,33.0,50.0,0,False,3,down,0.25,16,0,0.27896929999997155,0.27896929999997155,1.2189827999995941,False,near-rnd3,14,3,1,1.875,1,down,8,0
110,True,2.6901010999999926,800.0,50.0,33.0,0,False,2,up,0.25,28,0,0.4824294000000009,0.4824294000000009,0.46170789999996487,True,near-000,10,6,4,3.75,0.5,up,16,0
111,True,2.4097844000002624,800.0,800.0,50.0,0,False,0,down,0.25,0,0,0.024014099999931204,0.024014099999931204,1.2798756000001958,False,near-rndm,9,1,0,0.625,0.5,down,8,0
112,True,1.9663229000002502,800.0,100.0,50.0,0,False,1,up,0.25,16,0,0.2914787999998225,0.2914787999998225,0.8018360000000939,False,near-rnd2,11,6,3,3.75,0.5,up,16,0
113,True,5.219938300000194,800.0,50.0,33.0,5,False,2,up,0.25,36,0.09072789999981978,0.6491222999998172,0.739850199999637,0.49153039999964676,False,near-080,12,2,1,1.25,1,up,4,0
114,True,5.928905400000076,800.0,50.0,33.0,0,False,2,up,0.25,28,0,0.4916721999998117,0.4916721999998117,0.530500000000302,True,near-000,11,7,5,4.375,0.5,up,16,0
115,True,5.847112100000231,800.0,100.0,50.0,0,False,1,up,0.25,32,0,0.5607434000003195,0.5607434000003195,0.6672174999998788,False,near-rnd2,12,1,0,0.625,0.5,up,16,0
116,True,37.06644479999977,800.0,33.0,50.0,0,False,3,down,0.25,16,0,0.2744417999997495,0.2744417999997495,1.748465600000145,False,near-rnd3,15,4,1,2.5,1,down,8,0
117,False,4.7998624000001655,800.0,800.0,50.0,0,False,0,down,0.25,0,0,0.025009599999975762,0.025009599999975762,1.6091457000002265,False,near-rndm,10,2,0,1.25,1,down,8,0
118,True,2.5129405000002407,800.0,50.0,33.0,15,False,2,up,0.25,8,0.2504740999997921,0.17062940000005256,0.42110349999984464,0.7741201999997429,True,near-240,14,4,2,2.5,1,up,4,0
119,True,7.953956199999993,800.0,50.0,33.0,10,False,2,down,0.25,12,0.16777899999988222,0.23563310000008642,0.40341209999996863,0.8460919999997714,True,near-160,9,2,2,1.25,1,down,8,0
120,True,7.30032859999983,800.0,800.0,50.0,0,False,0,down,0.25,0,0,0.025892300000123214,0.025892300000123214,1.8722938999999315,False,near-rndm,10,2,0,1.25,1,down,8,0
121,True,4.035891099999844,800.0,50.0,33.0,0,False,2,down,0.25,12,0,0.22989300000017465,0.22989300000017465,1.193103500000234,False,near-000,12,1,0,0.625,0.5,down,8,0
122,False,1.7009252000002562,800.0,50.0,33.0,10,False,2,down,0.25,12,0.24152570000023843,0.2318331000001308,0.47335880000036923,0.6422929000000295,False,near-160,10,3,2,1.875,1,down,8,0
123,False,3.0642993999999817,800.0,50.0,33.0,15,False,2,up,0.25,8,0.25132140000005165,0.16941999999971813,0.4207413999997698,2.5750295999996524,False,near-240,15,5,2,3.125,1,up,4,0
124,True,4.893341699999837,800.0,33.0,50.0,0,False,3,up,0.25,24,0,0.40157500000032087,0.40157500000032087,1.4302486000001409,True,near-rnd3,16,1,1,0.625,1,up,4,0
125,True,2.0673133999998754,800.0,50.0,33.0,5,False,2,up,0.25,36,0.08985630000006495,0.6156129000000874,0.7054692000001523,0.33280290000038804,True,near-080,13,3,2,1.875,1,up,4,0
126,True,3.9621127000000342,800.0,100.0,50.0,0,False,1,up,0.25,32,0,0.5577342000001408,0.5577342000001408,0.42935039999974833,True,near-rnd2,13,2,1,1.25,1.0,up,16,0
127,True,4.877287499999966,800.0,50.0,33.0,5,False,2,up,0.25,36,0.09111510000002454,0.61491500000011,0.7060301000001346,0.47067779999997583,True,near-080,14,4,3,2.5,1,up,4,0
128,True,2.1625457999998616,800.0,100.0,50.0,0,False,1,up,0.25,32,0,0.546459600000162,0.546459600000162,0.47695059999978184,True,near-rnd2,14,3,2,1.875,1.0,up,16,0
129,True,3.7590580000000955,800.0,33.0,50.0,0,False,3,up,0.25,24,0,0.4089051000000836,0.4089051000000836,1.9780753999998524,True,near-rnd3,17,2,2,1.25,1,up,4,0
130,False,4.525943600000119,800.0,50.0,33.0,15,False,2,up,0.25,8,0.24938280000014856,0.16729310000027908,0.41667590000042765,0.7321559000001798,False,near-240,15,5,2,3.125,1,up,4,0
131,True,5.760408599999664,800.0,50.0,33.0,10,False,2,down,0.25,12,0.17352370000025985,0.23034720000032394,0.4038709000005838,1.2819554000002427,False,near-160,10,3,2,1.875,1,down,8,0
132,True,7.534414800000377,800.0,50.0,33.0,0,False,2,down,0.25,12,0,0.22886759999983042,0.22886759999983042,0.7899380000003475,False,near-000,13,2,0,1.25,1,down,8,0
133,True,2.7860900999999103,800.0,800.0,50.0,0,False,0,up,0.25,8,0,0.15661540000019158,0.15661540000019158,0.7776484999999411,True,near-rndm,11,1,1,0.625,1,up,4,0
134,True,4.449750899999799,800.0,33.0,50.0,0,False,3,up,0.25,24,0,0.40910589999975855,0.40910589999975855,0.8380450999998175,False,near-rnd3,18,3,2,1.875,1,up,4,0
135,True,7.093255899999804,800.0,800.0,50.0,0,False,0,up,0.25,8,0,0.15286650000007285,0.15286650000007285,0.98339390000001,True,near-rndm,12,2,2,1.25,1,up,4,0
136,True,2.0237388000000465,800.0,50.0,33.0,15,False,2,up,0.25,8,0.2516493000002811,0.17434000000002925,0.4259893000003103,3.2601073000000724,False,near-240,15,5,2,3.125,1,up,4,0
137,True,3.82802380000021,800.0,50.0,33.0,5,False,2,up,0.25,36,0.08821549999993294,0.6150500999997348,0.7032655999996678,0.5924477000003208,True,near-080,15,5,4,3.125,1,up,4,0
138,True,1.782400399999915,800.0,50.0,33.0,10,False,2,down,0.25,12,0.2922367999999551,0.23696109999991677,0.5291978999998719,2.236022800000228,False,near-160,11,4,2,2.5,1,down,8,0
139,False,34.434934599999906,800.0,100.0,50.0,0,False,1,up,0.25,32,0,0.5545047000000523,0.5545047000000523,1.2890297999997529,False,near-rnd2,15,4,2,2.5,0.5,up,16,0
140,True,3.2318327000002682,800.0,50.0,33.0,0,False,2,up,0.25,20,0,0.35549889999992956,0.35549889999992956,0.7386205999996491,False,near-000,14,1,0,0.625,1,up,4,0
141,False,4.561180499999864,800.0,50.0,33.0,15,False,2,up,0.25,12,0.2475402000000031,0.23315260000026683,0.4806928000002699,1.793406899999809,False,near-240,16,1,0,0.625,1,up,4,0
142,True,1.846078800000214,800.0,33.0,50.0,0,False,3,up,0.25,24,0,0.4004546000001028,0.4004546000001028,0.664195099999688,True,near-rnd3,19,4,3,2.5,1,up,4,0
